bb_idx,MT_Andy90,WT_Andy90
230,804.283164782867,2605.36398467433
231,1251.08601216334,1708.50031638895
232,7200000.0,4050000.0
233,96.3391885589927,40.5333333333333
234,282.990867579909,138.206946717585
235,199.983865763149,108.571428571429
236,2395.1690821256,1008.62641008626
237,4918.17215727949,3710.47083626142
238,110190.476190476,42240.0
239,1033.49709691827,645.318992911269
240,16587.8136200717,5677.41935483871
241,520.431375853063,165.055762081784
242,4469.60926193922,1201.08205590622
243,446.670041217731,156.94591728526
244,2181.14406779661,618.097447795824
245,82.9667960327727,32.607893766138
246,2524.9343832021,671.732522796353
247,208.0,84.2546702249333
248,1231.75416133163,362.59228876128
249,530.57346844772,307.897435897436
250,877.702638346509,580.298461300549
251,1179.89756722151,793.088872450597
252,12906.162464986,15347.6482617587
253,8.42105263157895,3.36842105263158
254,9.14285714285714,4.86078410523598
255,12.3076923076923,5.12
256,36.261445018584,18.4821531708444
257,6.93954800163284,5.67569927525686
258,5.66666666666667,7.17069941898948
259,12.6044755998922,19.2992874109264
260,79.7101449275362,122.48743718593
261,1738.85350318471,3473.11827956989
262,295.774647887324,799.504950495049
263,55.5555555555556,99.0190067443286
264,207.289293849658,376.896149358226
265,2.29510454201189,3.01724137931034
266,5.39083557951482,6.241918944224
267,4.3859649122807,19.2651713224164
268,5.29801324503311,3.78378378378378
269,1732.34624145786,823.529411764706
270,101.056408212079,49.9124910870552
271,56.0365471760675,26.551724137931
272,54.3214285714286,25.6666666666667
273,8.41792522901708,13.9189607175998
274,14.0067562000494,20.9399720800372
275,23.0821452817379,32.2712836799508
276,273.311897106109,420.0
277,0.729117615785396,2.72164948453608
278,0.768,2.76924626151755
279,1.10344827586207,4.02439024390244
280,3.5090284377513,16.1527165932452
281,26.6276517922458,24.2977937603266
282,70.2160493827161,71.285999429712
283,31.7987245566524,27.1179086668836
284,26.3806348746195,24.1592578275995
285,4.52830188679245,12.4650600589257
286,138.888888888889,403.916768665851
287,10.837171498239,27.2524568502767
288,48.6026731470231,126.243305279265
289,128.235375754632,123.279816513761
290,2354.14012738853,2474.82014388489
291,280.723074586055,265.924551638837
292,419.237749546279,397.045244690674
293,15.1259008808613,14.4230769230769
294,232.24043715847,4.66906946264744
295,11.5222990375491,2.17142857142857
296,17.8440222525454,2.35858815740473
297,89.3087161872048,7.4979763984152
298,6.88559322033898,3.33472280116715
299,6.35114503816794,5.5
300,5.52207502588473,4.92307692307692
301,381.770460510618,357.403516532124
302,630.541871921182,610.233494870665
303,718.831898165481,973.200843119542
304,3499.8177178272,2078.90222984563
305,30.2329986739913,66.8186528497409
306,13.9796436767514,39.8575808525368
307,33.25,125.721416315707
308,22.4788732394366,782.144590004852
309,661.521499448732,330.369357045144
310,6666.66666666667,4782.17821782178
311,141.342756183746,99.3418346359523
312,805.369127516779,416.738567730802
313,1386.57193605684,1459.72564192754
314,954.654404930783,1232.917409388
315,2001.23051681706,2211.3676731794
316,2912.40113415908,3416.10646179174
317,1738.85350318471,3473.11827956989
318,295.774647887324,799.504950495049
319,55.5555555555556,99.0190067443286
320,207.289293849658,376.896149358226
321,181.902734801195,403.851851851852
322,200.066885684496,423.456310679612
323,203.4,436.16
324,290.571428571429,511.128194551216
