bb_idx,MT_MHCflurry_presentation,WT_MHCflurry_presentation,MT_MHCflurry_affinity_neg,WT_MHCflurry_affinity_neg
34,0.7462663158659169,0.0178938982593031,-37.31223577494015,-7960.870832143246
35,0.6515957147151322,0.02465720497705,-59.46630077046171,-5682.3199154127
36,0.0772640847580311,0.2795359317727592,-7169.050213621874,-4063.663741583639
37,0.0250609349457488,0.0696027947507789,-24180.636607494784,-22124.18951966112
38,0.0601649031082552,0.2159702501594505,-9451.685798088183,-5781.878688012238
39,0.9040553565838152,0.9631575097302656,-55.42327909274761,-53.26827958294654
40,0.0389440761337751,0.2003553682858831,-15134.395877224688,-6374.413110762032
41,0.0550293591690656,0.3041807792546162,-10419.269186984591,-3594.0140494753136
42,0.0249119171898778,0.0383746285524938,-22552.01760851447,-18821.422645210863
43,0.0196171414139118,0.0305492617820866,-29002.70044332031,-24001.61693103426
44,0.9183558564993238,0.929731944072553,-42.80506200778477,-47.83607197774315
45,0.5153621615039424,0.7529451525393193,-485.3966846080128,-216.86531027507783
46,0.1030243834040373,0.1903274690005941,-4798.851567939725,-3032.393688963504
47,0.1278441637423559,0.2707834200774427,-3733.240073359988,-1893.8948660198096
48,0.0067029657074866,0.0075676101530586,-24815.81340669004,-24310.184582030004
49,0.0244564629758496,0.062600583421231,-6426.290821456957,-2603.751989412771
50,0.0067048155386424,0.0074624731271322,-24808.717373136515,-24665.54866427859
51,0.6854961531224757,0.7193974545982709,-64.7943667622898,-60.90525099614816
52,0.0100472211704559,0.0089514955939267,-16302.6307538815,-20420.975792961723
53,0.025212554884222,0.0134144901053074,-6223.010487997703,-13402.903619676628
54,0.007214546294652,0.0103285494805172,-15756.46737127941,-19738.614150151087
55,0.0038019498381779,0.0066341286018718,-30577.387036663134,-31254.167823302952
56,0.6607250493936936,0.7328152645326818,-49.85795831674714,-63.72695829753046
57,0.0278313733729373,0.0910018915151007,-3841.129740946513,-1924.9459967478776
58,0.0069681260490285,0.0114206584385451,-16334.57955145704,-17778.038042104137
59,0.0064775255489747,0.0147881307153897,-17618.573533092836,-13577.708617050566
60,0.270029551077283,0.3529338842490179,-2488.85398116478,-1589.8277024522004
61,0.1294779682842418,0.3211725119922549,-6358.561067424154,-1840.5066045424023
62,0.0491775413883657,0.0400851442467463,-18864.131462927893,-22400.4358090326
63,0.5194962206889004,0.3885848668557015,-825.0556784453119,-1358.271751312756
64,0.9552843734887104,0.9034334523876764,-38.23672025949062,-85.23600433239655
65,0.9424754916712346,0.9171192384409852,-50.24998391237505,-71.70847060670758
66,0.9516800755537728,0.1779404091407467,-61.26304737518571,-3696.5461279171
67,0.0526851116108004,0.0263997511202226,-25795.795328964745,-31372.8640639376
68,0.0491635194154921,0.0350986310692757,-27806.026570824582,-23184.7966538501
69,0.5031804491436097,0.2736465535874995,-1300.3138533630436,-2089.429244250533
70,0.2718806801765568,0.0542660926607286,-3632.265962245157,-14501.503232751636
71,0.5006501191938371,0.1394353186974094,-1313.933946593422,-4980.668662652635
72,0.6951817051848759,0.6868737322435469,-39.00420698768569,-43.817113157762094
73,0.0043091388525936,0.0045568941134522,-24727.0765406968,-25188.42735662174
74,0.0039859621941287,0.0043861448050131,-26802.400151009388,-26203.11102670577
75,0.0805510966222305,0.0730313264330737,-1117.8168635912605,-1345.748620270289
76,0.0160935517980429,0.0144553678285029,-6290.877781264191,-7596.031973760023
77,0.0069042038204339,0.0071766330253428,-15179.072768172991,-15738.153429952614
78,0.0107621538327292,0.0103398861461252,-15025.279008818055,-17457.155236505685
79,0.7088163934165751,0.6327937132134485,-57.24739853439984,-91.04555147459055
80,0.635711078421051,0.5501093114938033,-80.64396554282631,-129.6174096431629
81,0.1147140688194191,0.005467117409373,-709.6353203062549,-18194.620020248363
82,0.006964448911527,0.0033830777210351,-14288.96507297358,-29886.341565785144
83,0.0405332043912211,0.0038226520799467,-2249.792450739698,-26342.567471223563
84,0.9783218179252788,0.023240148327031,-38.00254163752389,-4806.314185136884
85,0.847605714114197,0.0053506087885872,-327.9903654174773,-22211.266832845788
86,0.279679445304226,0.007946652604607,-5082.138482401136,-14742.045106114034
87,0.0585515910977845,0.1384503875476901,-7780.373471653433,-6513.956411456006
88,0.8657885843069085,0.9371948950528878,-65.41369601151567,-61.37472667432316
89,0.9427656334813386,0.9729452989612924,-24.9193937072338,-24.814912468102168
90,0.0059693671979199,0.0047539385482034,-26371.267853222696,-25746.725481677124
91,0.5160199744191756,0.4028694674645594,-127.49251674067176,-157.52297592024726
92,0.0989875225009681,0.0431345319714728,-1323.0675477238126,-2553.4124450245863
93,0.6176127075812058,0.6895182028803977,-56.34732967057021,-51.473683999508616
94,0.0048494536042171,0.0057521037480564,-22162.205403888187,-23549.10174372009
95,0.0044367227624506,0.0055703849876445,-24297.86765068638,-24344.94016942307
96,0.2236383914932585,0.0050781111414598,-313.2182384368862,-19659.035285372403
97,0.0043958522772963,0.0032688515881301,-23114.592008714357,-30997.271349706567
98,0.0089913799436846,0.0036337690734189,-11012.06977933081,-27787.029807033497
99,0.4949735978712157,0.3031431673426243,-129.6780317883707,-286.317218416762
100,0.0745916095095483,0.0464835126037466,-1697.3585381261066,-2725.2961914873217
101,0.2677382579657458,0.1636610782682664,-357.8650444124066,-651.6590587404388
102,0.0168674609893673,0.0066997790244892,-7264.161769680164,-15444.617447801384
103,0.5154416602172497,0.1579898800931685,-103.73590170419966,-503.3261352495499
104,0.0934758509017898,0.0237806623267074,-1146.3905922437907,-4117.496108509012
105,0.9179403626895336,0.8910690278679311,-39.74312286019634,-42.54766255731717
106,0.1801708142244962,0.1724882438902209,-2271.5369876843665,-1860.6012638303023
107,0.0424270804652459,0.0679437842586938,-11811.925341570412,-5487.662443720144
108,0.657427912752136,0.3975068254178943,-48.366880647470346,-299.59749050892407
109,0.0810139346705122,0.141512948016655,-1153.0513430899205,-1249.1997182185778
110,0.0072738082207348,0.7613364480187034,-14928.885891618873,-59.15018595770388
111,0.0239432593907368,0.0219265821297601,-21007.588591337782,-21854.43458361867
112,0.8879294974314046,0.8454279642770274,-54.8526409644556,-76.17048435327644
113,0.3034778269117153,0.2550367779454148,-1086.5334793026811,-1320.556277958054
114,0.522711662085988,0.5422848269833948,-299.2068269696552,-216.94898970962956
115,0.9003404256815796,0.8568493186052978,-34.08308100007875,-40.93850900980995
116,0.6581623803568877,0.4741505715056744,-167.38374678836252,-287.36372012311097
117,0.9095194725813968,0.7345590554487426,-31.75564312450932,-41.66179157396204
118,0.0203754117695978,0.0124572111947034,-18415.890620215552,-10714.635316718037
119,0.0161227698001185,0.0109032859843689,-23539.351602130508,-12309.779597462568
120,0.0347130989689554,0.1295562882957201,-8334.174629537507,-3052.8050036756117
121,0.8749282120981785,0.9247710228014566,-36.67591348486226,-32.45147520941941
122,0.1212031190211083,0.4271644162187295,-2088.610365548156,-581.0482146013245
123,0.0106910494384521,0.0112088285080646,-20045.92971274436,-20953.69300797387
124,0.8243157137649709,0.8173694160588589,-38.59799688182086,-44.49381827555803
125,0.0178634956163556,0.0278314633132659,-11728.75123113638,-8073.393590200638
126,0.2052310182164365,0.3330647017374633,-763.9480659569729,-425.39016679721976
127,0.0248223554327577,0.0251292673580598,-8298.17108820563,-8994.17839935255
128,0.1045372141546081,0.235689248309654,-1729.8586675742297,-698.7749884021132
129,0.0063280658683991,0.0933747162826704,-22803.512564768746,-7726.2788216428125
130,0.6408007774257706,0.0884073826238155,-68.93908700559527,-8219.667456143643
131,0.0101481972405878,0.1015191870322248,-13967.29819669022,-7023.374762902087
132,0.128338210774967,0.1571385336441436,-899.0747432744762,-4194.156438347075
133,0.0154633295018359,0.2944907339471015,-9003.194313512733,-1829.2745772656133
134,0.0314775308006411,0.9063580652728298,-4258.559773623384,-71.90426777856979
135,0.8710922514548194,0.3044054291680144,-58.272060734608615,-553.6321977579621
136,0.0254525702503651,0.0101157994043946,-17761.34450232743,-26486.37963872024
137,0.2695880480829866,0.0181162668081211,-1162.3860243161946,-14416.586421296108
138,0.0263522936279766,0.2726709174143363,-17121.08026445336,-649.2189394476898
139,0.5303505544570214,0.0413333050233581,-367.596310464357,-6016.823644292588
140,0.4421383472483211,0.0946966820961661,-529.2528904898927,-2416.059176250267
141,0.7340433456493541,0.433570688706792,-39.803179910800935,-121.86174263913136
142,0.0042286167581569,0.003550397060824,-31314.53951861839,-30671.649714457995
143,0.0055701577692903,0.0057752207717718,-23547.503268291664,-18544.48411329657
144,0.004477842348716,0.0036062556970171,-29514.14254089966,-30180.924523639656
145,0.0106046444774352,0.0063168602145896,-12072.584790223593,-16900.138051053786
146,0.0055671806901552,0.0050818461518658,-23560.539498754577,-21169.55397450528
147,0.593730199139229,0.6088218414995683,-74.01662860775707,-65.20977578474867
148,0.0050801139032017,0.0048312543679696,-25030.54216438147,-24783.90327473933
149,0.0184709549709191,0.0195942582835505,-6535.252685591876,-5774.116562410018
150,0.0054993353010541,0.0056079179442509,-23058.416523676497,-21240.73550693712
151,0.0577405594333585,0.0761648631346293,-1938.282292836464,-1342.449974947881
152,0.0421978348440048,0.0483772473996602,-2722.3201456383285,-2208.384672081422
153,0.941744432554824,0.934269919117684,-44.28918512003641,-43.76084514769848
154,0.0428198660581215,0.0370988445504781,-19040.55257572617,-19218.43785575628
155,0.0964535474157563,0.0770105039486235,-7777.21319290573,-8674.549365746687
156,0.0308016050198227,0.0273129692831259,-27073.83333324713,-26616.601940298173
157,0.7259526583452962,0.7141841586920803,-285.0864925998056,-262.0207453987456
158,0.0665538866317251,0.0616592793027956,-11783.571613554108,-11092.283986777453
159,0.0108099097954259,0.0045694891759222,-28495.727869154824,-27096.097093043623
160,0.0129755647439017,0.0050075187544754,-23558.998456633963,-24648.05107012946
161,0.0143751799096132,0.0065363835532452,-21170.122094152888,-18705.421313399467
162,0.8858888470016647,0.798032688087136,-33.050297167988205,-25.79107569392152
163,0.0144281810372271,0.0064521164881957,-21088.89813254838,-18958.629550280828
164,0.0376893568723096,0.0211954378223761,-7657.193700702931,-5487.175492992363
165,0.8686981253766909,0.4910879791428412,-50.73492199303785,-478.7634120163102
166,0.0146076090493462,0.0217419674184302,-27106.708933314272,-23232.164774035733
167,0.0635335568650206,0.0315900138242287,-5663.114775454525,-15650.560753723628
168,0.0141428301338471,0.0165804124141617,-28037.841993271028,-30875.73384866697
169,0.2718650594203948,0.0959144467335381,-978.5486218557248,-4647.729447553374
170,0.0477324729590526,0.0379534733517824,-7733.71566054303,-12868.562544449946
171,0.0136580222061253,0.0086399278575144,-7259.796743601115,-11744.051026067067
172,0.0046630513540913,0.0053505529535531,-22154.666175266026,-19299.58490324441
173,0.0035026582184615,0.0034249251529797,-29779.923768905835,-30610.767844109243
174,0.0033415909744712,0.0033197753064791,-31263.90738009649,-31612.815536902315
175,0.4238740082404294,0.0068977524487265,-121.3611823617314,-14724.869406894632
176,0.0131091554092473,0.0061545281306119,-7566.753484997551,-16571.391897338344
177,0.0043022130924073,0.003527510532025,-24045.569683735124,-29470.980834006
178,0.0533997788995269,0.0336664772030862,-1707.3384130496995,-2799.2379236703405
179,0.1219388678268029,0.0074751990927802,-2179.489220431287,-17059.682892288703
180,0.0467216990307453,0.1665451196084398,-6368.142989136463,-583.7317620092762
181,0.0272515392758136,0.0140353463486146,-11326.220156405165,-8858.021150599736
182,0.0142521242426461,0.0048565060797194,-22378.65523956864,-26666.843495268546
183,0.0084030305757623,0.0124389122556241,-25530.26559912674,-12136.385857542413
184,0.0086309981940282,0.0112184256713625,-24830.45102678294,-13514.96086812432
185,0.007967243090315,0.0121431351798838,-26981.22951143993,-12444.660962032767
186,0.7602305381841862,0.3617729054609089,-57.29559858548194,-241.04062472054937
187,0.2233657665259455,0.1471962300816382,-6892.520174426169,-8906.152429015105
188,0.2363769176101443,0.155672250288357,-6390.142816903631,-8321.326244907637
189,0.9204834030180252,0.8893120483173795,-153.56529138006397,-170.84200110253664
190,0.589153423425147,0.5309775839717126,-1318.413591958475,-1284.5923763163696
191,0.0707818119818029,0.2580027155202636,-1457.853041429727,-398.4769447055644
192,0.0416220533505881,0.5986652146156143,-2599.7254860841526,-88.98070072942224
193,0.0089602436169167,0.007214286524735,-13079.335407979635,-21371.24199693502
194,0.0045419857855543,0.0053692375529577,-26445.438598993456,-29021.769230399805
195,0.3992507001593997,0.2276126699974748,-146.96719878721555,-312.990942717316
196,0.0132599357909173,0.0061191184002042,-8154.535830732059,-16791.311965780536
197,0.0048969620319935,0.0032949982924802,-22937.485884629707,-31850.427927161087
198,0.0048502472693082,0.0033672481856962,-23166.07346079903,-31144.769280017204
199,0.004234630528391,0.0063097411522724,-24356.803240607707,-24910.80058934767
200,0.0058576790818163,0.0089851492229546,-17411.060499303658,-17263.989732365124
201,0.0048219211717936,0.0085734823991951,-21295.530856357156,-18125.73283912764
202,0.2680234808570847,0.5569375979356417,-248.0483524205926,-107.66553526181757
203,0.2234465361282229,0.1053859144812268,-316.2477361537379,-829.1933025546859
204,0.0055606930557498,0.0055124675883009,-18279.00271094489,-19284.264084930368
205,0.0358114627487263,0.0286994374598125,-5027.304267507889,-4044.446963530637
206,0.0097541757507182,0.0069212879252426,-19712.742036244512,-17892.71366994451
207,0.6642780449801869,0.2966221582694376,-108.55817800200462,-313.83907544207057
208,0.3053727325842196,0.1892891861640347,-510.7647199431905,-576.811889085488
209,0.3564056711506292,0.2277587615181679,-594.1467591655171,-1601.562408005934
210,0.0327460559472934,0.0275598380937739,-10553.633423821911,-17858.88082122882
211,0.5848812233767564,0.4690015134812159,-277.6054309352056,-306.08915823077416
212,0.0258984171687641,0.0233649249087928,-16538.81846071967,-12569.485857922824
213,0.2870111418558038,0.2813349101602007,-2004.6890720388249,-2556.1381067874963
214,0.0933122560120729,0.1323958105859399,-8163.022641390775,-6742.098835983023
215,0.5726905976086837,0.0113913008562247,-65.1898913036083,-9715.5822597914
216,0.0055659200818889,0.0047245039291972,-18346.946730683856,-24208.233611858697
217,0.0618214096901056,0.0810567148832427,-1549.1747341447362,-1226.2681253262865
218,0.0081371002712322,0.0091664338814365,-13231.857422968244,-12495.889359072167
219,0.0534539143947224,0.0173602017859346,-2191.2699836874604,-5709.803358641926
220,0.0324488262043636,0.0034804511923628,-3746.9933009098,-30296.62474364222
221,0.1915621709890509,0.0707551315197247,-641.6885465582491,-1360.9874474292874
222,0.0075699994970444,0.0049021059918955,-22059.76053808578,-22805.19464744855
223,0.9180271933676778,0.0817172698844728,-103.09100952665158,-1826.5177440557236
224,0.1260108515746692,0.0082345856040069,-9104.416611057257,-20994.61777787586
225,0.4550113423219004,0.5524392911439828,-169.3876580157658,-151.29830029557644
226,0.0399991733870778,0.0588077642725696,-3707.924788368532,-3263.78760748873
227,0.0177721911645949,0.0157806312637614,-8522.935221652417,-7496.892251585887
228,0.6808466416234599,0.6594789092223324,-62.8023054745675,-53.8833522195558
229,0.8269068130432565,0.8857256070825335,-34.34124309775817,-23.98950242883448
230,0.4344164756497862,0.6395008051133823,-225.42004571219456,-109.47666135880849
231,0.0953016681565433,0.0432265691905259,-16409.6720951071,-17381.67396370836
232,0.9794096949686414,0.9540985162625312,-30.346143129242368,-31.530858719070324
233,0.0055220885929905,0.0046813967727042,-19963.565071921388,-22512.0820978215
234,0.0093918168999618,0.0071703600402593,-11509.237694385902,-14476.70980622566
235,0.0041819736643529,0.0038611356638883,-26614.759954151225,-27473.351770716647
236,0.4220153612285042,0.310806787471231,-131.47540072911224,-205.22720008378656
237,0.3556883678906469,0.1676336216353591,-234.5567293316512,-577.7936458341637
238,0.7882207157340644,0.717285336674004,-32.88628803590725,-42.5624110315443
239,0.006054711877048,0.0048688634303608,-24277.994284520817,-26539.10363956874
240,0.5635069797810215,0.4504000612842094,-97.81798579104148,-136.23613420961962
241,0.0131162511875984,0.0073287223267324,-13545.626291588058,-19455.077275015963
242,0.2556301489251935,0.0671339008658139,-476.2874462076703,-1866.246307572893
243,0.0062145393742146,0.0046806143098841,-29436.276303939,-30952.25272381197
244,0.0988714007302181,0.0446092689535206,-1541.7812814984543,-2913.3206667262966
245,0.0252084814719594,0.0121054513661012,-6897.299813603634,-10722.560089155131
246,0.6952463448632958,0.5721868385229391,-68.50885840153087,-85.54229352240586
247,0.008832049250746,0.0059421165323314,-20655.998364626623,-22450.86790079019
248,0.5741635223453686,0.4429162832896323,-117.72794950253298,-146.125182944831
249,0.0095655105977107,0.0373767247204692,-24974.60578564865,-23833.33940733139
250,0.010734383158473,0.0450749090320583,-22152.621693365567,-19492.28398143807
251,0.0096079426065716,0.038242185290141,-24859.967508563524,-23256.70017096451
252,0.714606188755981,0.888185289085177,-81.76619252124608,-99.5804762967368
253,0.003389748333807,0.003409743137139,-30955.66649647552,-31423.02904846346
254,0.003360790425115,0.0035447653775309,-31231.228027529374,-30187.297572355517
255,0.0031826521042048,0.0032292573597736,-33038.38232607433,-33238.742074038615
256,0.0058612287144165,0.0063642975477463,-17570.94331612553,-16477.77940547714
257,0.0202297179794228,0.0163767935895443,-13036.284574660647,-13896.741277159286
258,0.0103215129246538,0.0102122975479236,-26334.06224788858,-22743.67185314377
259,0.0106234941159629,0.010263810104977,-25555.715103377803,-22624.954745365856
260,0.46228903872984,0.5680044928397189,-280.47429854967504,-154.69669725945656
261,0.8998086742237528,0.9757221478543078,-36.92359435040634,-26.542320514361197
262,0.5296154850221713,0.9018949094043632,-313.12104233264574,-121.19486963631904
263,0.0194311816341857,0.068303653693427,-20042.015556695056,-17525.126362031147
264,0.4117107072952107,0.8401928596349555,-510.8682351363559,-215.438288605863
265,0.0054081908707452,0.0061517808406481,-19786.971260965965,-17372.481441791857
266,0.0076731461060345,0.0065709109755812,-13770.76681472321,-16225.733753476086
267,0.0044369280628195,0.0143321448683063,-24284.028301246173,-7211.467042920811
268,0.0179612738440075,0.0090942582567573,-5675.991277946067,-11581.453000730136
269,0.6730177549855504,0.7145703888402468,-108.6477509171004,-90.9160924003507
270,0.0165257920450581,0.0191691390327039,-15335.759259507062,-13437.946857661072
271,0.0093865771316494,0.0098630994533706,-27659.15742356288,-26893.984128807104
272,0.0166547843695909,0.0173744513561546,-15211.439716495504,-14897.06840302462
273,0.0058302903105404,0.005436247706666,-21865.867554065426,-22591.74131080437
274,0.0055293311774671,0.0046630848130779,-23099.280056424053,-26478.17035457466
275,0.0052389593283202,0.0045068027185692,-24425.725127886817,-27428.3416956944
276,0.3121649415569659,0.2224529619466381,-248.5401990388299,-384.0725851233789
277,0.0058751298776488,0.0096168920220089,-27079.30175275675,-27076.78426107694
278,0.0055274173223258,0.0091203039060493,-28844.991803371075,-28610.516796333337
279,0.005145162868787,0.0085113774091367,-31065.850148534304,-30739.36313937956
280,0.020593378862565,0.0402633813535631,-7331.519675009746,-6002.438634362932
281,0.010794582657637,0.0147735601828999,-10308.131776728278,-8203.720364121178
282,0.0293298484375606,0.0392311451154052,-3612.57190315018,-2924.941498465465
283,0.0046173444181655,0.0051800209356617,-24868.7390888298,-24373.632728154676
284,0.0269672967107636,0.0347983226231881,-3948.675386714074,-3324.9389489862847
285,0.0540500042325791,0.0387625513528588,-17483.64211233509,-16469.823944022664
286,0.9035674255593104,0.8907571137513551,-91.72852011817652,-69.64713147287657
287,0.0323311275599033,0.0215426437712081,-30376.51244907372,-30708.928346832385
288,0.6109396254617342,0.5312953070626538,-576.9499887489914,-531.012703155733
289,0.01980284554978,0.0268282677542562,-15047.491062328309,-14931.53845849359
290,0.6212708163384733,0.6956037674610208,-162.78363541358794,-158.1265664887893
291,0.0132072313235099,0.0185149973168078,-22991.450142215417,-22066.16429910116
292,0.1863543584793605,0.2595425490140417,-1235.5929013503926,-1089.5107383472211
293,0.0292136075617437,0.3867058525564228,-7326.393538388086,-247.1212076547731
294,0.7410377508992907,0.0299951141117559,-67.36111937123479,-5507.603847912357
295,0.0080890500339837,0.0073503351823357,-28096.3390885388,-23990.29091693471
296,0.1693802081009723,0.0166588953969308,-1021.8423085731906,-10233.034983429648
297,0.3043068431527342,0.0078359911193867,-205.46306923203156,-12946.214221796115
298,0.004054757492055,0.0037250588072123,-25339.650961243024,-27956.121474049483
299,0.003552722447627,0.00378613918009,-29048.417352896588,-27490.190733895484
300,0.0047826014464839,0.0059127159901875,-21362.88634913691,-17334.949693538274
301,0.0052287247319887,0.0086451018727411,-24511.982093620503,-26225.533470061637
302,0.0065037440922192,0.0118807724383641,-19554.309586612435,-18841.52497212241
303,0.0048745806067645,0.0078891399997519,-26356.902282175997,-28838.82774431047
304,0.2881201975493572,0.1788023749355049,-280.05813949515107,-955.2753742369862
305,0.0065184107681627,0.0079413142305139,-15749.734918762028,-15822.756314729504
306,0.0037305636340337,0.0053790428724136,-28056.99756031441,-23692.582467
307,0.0043534320221159,0.0057788094674268,-23918.0976997077,-21997.894696894906
308,0.0103858328733348,0.3009700279850865,-9710.99272502491,-261.55884186688905
309,0.7445160239409164,0.2717804032557135,-482.3563764072221,-1266.1629228899867
310,0.964137350991431,0.8879421860771117,-48.96918529867486,-54.49640596392688
311,0.0582461209467423,0.0185160840063105,-25462.06344919324,-27353.258799051284
312,0.8856802549630598,0.6702741131813018,-176.2784491006201,-221.12401610943067
313,0.015020761187038,0.0098627229700086,-9051.38923984424,-11577.92444354554
314,0.0114670766743274,0.0097977601737659,-11995.606944360512,-11657.74942055605
315,0.0069656647297685,0.0058757500749888,-20133.91980906753,-19815.02420581916
316,0.0597585179490067,0.0523564759778158,-2082.274516320423,-1984.5601581393769
317,0.8998086742237528,0.9757221478543078,-36.92359435040634,-26.542320514361197
318,0.5296154850221713,0.9018949094043632,-313.12104233264574,-121.19486963631904
319,0.0194311816341857,0.068303653693427,-20042.015556695056,-17525.126362031147
320,0.4117107072952107,0.8401928596349555,-510.8682351363559,-215.438288605863
321,0.0049935740542539,0.005035391940677,-20310.59258966932,-20011.551962147503
322,0.0043709954107699,0.0041736369023662,-23309.82097155884,-24299.121765897555
323,0.0033699812230265,0.0033430157587868,-30498.06342767867,-30562.00768124211
324,0.0091755797773595,0.0067032651228596,-10809.985577699328,-14880.349041042047
