bb_idx,MT_Neoag,WT_Neoag
167,34.7736925280433,
168,34.7736925280433,
169,34.7736925280433,
170,34.7736925280433,
171,34.7736925280433,
172,183.711752663837,
173,183.711752663837,
174,183.711752663837,
175,183.711752663837,
176,125.082992938831,
177,125.082992938831,
178,125.082992938831,
179,125.082992938831,
180,13.1699796827312,
181,13.1699796827312,
182,13.1699796827312,
183,13.1699796827312,
184,13.1699796827312,
185,13.1699796827312,
186,13.1699796827312,
187,13.1699796827312,
188,13.1699796827312,
189,13.1699796827312,
190,13.1699796827312,
191,13.1699796827312,
192,13.1699796827312,
193,13.1699796827312,
194,13.1699796827312,
195,13.1699796827312,
196,13.1699796827312,
197,13.1699796827312,
198,13.1699796827312,
199,13.1699796827312,
200,13.1699796827312,
201,13.1699796827312,
202,13.1699796827312,
203,13.1699796827312,
204,13.1699796827312,
205,13.1699796827312,
206,13.1699796827312,
207,13.1699796827312,
208,13.1699796827312,
209,13.1699796827312,
210,13.1699796827312,
211,13.1699796827312,
212,13.1699796827312,
213,13.1699796827312,
214,13.1699796827312,
215,13.1699796827312,
216,13.1699796827312,
217,13.1699796827312,
218,13.1699796827312,
219,13.1699796827312,
220,13.1699796827312,
221,13.1699796827312,
222,13.1699796827312,
223,13.1699796827312,
224,13.1699796827312,
225,13.1699796827312,
226,13.1699796827312,
227,13.1699796827312,
228,13.1699796827312,
229,13.1699796827312,
230,13.1699796827312,
231,13.1699796827312,
232,13.1699796827312,
233,13.1699796827312,
234,13.1699796827312,
235,13.1699796827312,
236,13.1699796827312,
237,13.1699796827312,
238,13.1699796827312,
239,13.1699796827312,
240,13.1699796827312,
241,13.1699796827312,
242,13.1699796827312,
243,13.1699796827312,
244,13.1699796827312,
245,13.1699796827312,
246,13.1699796827312,
247,13.1699796827312,
248,43.318293846787,
249,43.318293846787,
250,43.318293846787,
251,43.318293846787,
252,13.1699796827312,
253,13.1699796827312,
254,13.1699796827312,
255,13.1699796827312,
256,13.1699796827312,
257,13.1699796827312,
258,13.1699796827312,
259,13.1699796827312,
260,13.1699796827312,
261,13.1699796827312,
262,13.1699796827312,
263,13.1699796827312,
264,13.1699796827312,
265,13.1699796827312,
266,13.1699796827312,
267,13.1699796827312,
268,13.1699796827312,
269,13.1699796827312,
270,13.1699796827312,
271,13.1699796827312,
272,13.1699796827312,
273,13.1699796827312,
274,13.1699796827312,
275,13.1699796827312,
276,13.1699796827312,
277,13.1699796827312,
278,13.1699796827312,
279,13.1699796827312,
280,13.1699796827312,
281,13.1699796827312,
282,13.1699796827312,
283,13.1699796827312,
284,13.1699796827312,
285,13.1699796827312,
286,13.1699796827312,
287,13.1699796827312,
288,61.1175044859609,
289,61.1175044859609,
290,61.1175044859609,
291,61.1175044859609,
292,61.1175044859609,
293,61.1175044859609,
294,61.1175044859609,
295,61.1175044859609,
296,61.1175044859609,
297,61.1175044859609,
298,61.1175044859609,
299,61.1175044859609,
300,61.1175044859609,
301,61.1175044859609,
302,61.1175044859609,
303,61.1175044859609,
304,100.354785243624,
305,100.354785243624,
306,100.354785243624,
307,100.354785243624,
308,61.1175044859609,
309,61.1175044859609,
310,61.1175044859609,
311,61.1175044859609,
312,61.1175044859609,
313,61.1175044859609,
314,61.1175044859609,
315,61.1175044859609,
316,61.1175044859609,
317,61.1175044859609,
318,61.1175044859609,
319,61.1175044859609,
320,61.1175044859609,
321,61.1175044859609,
322,61.1175044859609,
323,61.1175044859609,
324,71.7896015587065,
325,71.7896015587065,
326,71.7896015587065,
327,34.7736925280433,
328,34.7736925280433,
329,34.7736925280433,
330,34.7736925280433,
331,34.7736925280433,
332,34.7736925280433,
333,71.7896015587065,
334,71.7896015587065,
335,71.7896015587065,
336,34.7736925280433,
337,34.7736925280433,
338,34.7736925280433,
339,34.7736925280433,
340,34.7736925280433,
341,34.7736925280433,
342,125.082992938831,
343,125.082992938831,
344,125.082992938831,
345,125.082992938831,
346,125.082992938831,
347,125.082992938831,
348,142.385410519757,
349,142.385410519757,
350,142.385410519757,
351,1.93388396620025,
352,1.93388396620025,
353,1.93388396620025,
354,1.93388396620025,
355,1.93388396620025,
356,1.93388396620025,
357,39.6440723186497,
358,39.6440723186497,
359,39.6440723186497,
360,1.93388396620025,
361,1.93388396620025,
362,1.93388396620025,
363,1.93388396620025,
364,1.93388396620025,
365,1.93388396620025,
366,22.4401711040902,
367,22.4401711040902,
368,22.4401711040902,
369,22.4401711040902,
370,22.4401711040902,
371,22.4401711040902,
372,37.5321227445329,
373,37.5321227445329,
374,37.5321227445329,
375,22.4401711040902,
376,22.4401711040902,
377,22.4401711040902,
378,13.1699796827312,
379,13.1699796827312,
380,13.1699796827312,
381,13.1699796827312,
382,13.1699796827312,
383,13.1699796827312,
384,13.1699796827312,
385,13.1699796827312,
386,13.1699796827312,
387,13.1699796827312,
388,13.1699796827312,
389,13.1699796827312,
390,13.1699796827312,
391,13.1699796827312,
392,13.1699796827312,
393,43.318293846787,
394,43.318293846787,
395,43.318293846787,
396,13.1699796827312,
397,13.1699796827312,
398,13.1699796827312,
399,13.1699796827312,
400,13.1699796827312,
401,13.1699796827312,
402,13.1699796827312,
403,13.1699796827312,
404,13.1699796827312,
405,13.1699796827312,
406,13.1699796827312,
407,13.1699796827312,
408,13.1699796827312,
409,13.1699796827312,
410,13.1699796827312,
411,13.1699796827312,
412,13.1699796827312,
413,13.1699796827312,
414,13.1699796827312,
415,13.1699796827312,
416,13.1699796827312,
417,13.1699796827312,
418,13.1699796827312,
419,13.1699796827312,
420,13.1699796827312,
421,13.1699796827312,
422,13.1699796827312,
423,13.1699796827312,
424,13.1699796827312,
425,13.1699796827312,
426,13.1699796827312,
427,13.1699796827312,
428,13.1699796827312,
429,13.1699796827312,
430,13.1699796827312,
431,13.1699796827312,
432,1.93388396620025,
433,1.93388396620025,
434,1.93388396620025,
435,1.93388396620025,
436,1.93388396620025,
437,1.93388396620025,
438,1.93388396620025,
439,1.93388396620025,
440,1.93388396620025,
441,1.93388396620025,
442,1.93388396620025,
443,1.93388396620025,
444,1.93388396620025,
445,1.93388396620025,
446,1.93388396620025,
447,1.93388396620025,
448,1.93388396620025,
449,1.93388396620025,
450,1.93388396620025,
451,1.93388396620025,
452,1.93388396620025,
453,1.93388396620025,
454,1.93388396620025,
455,1.93388396620025,
456,1.93388396620025,
457,1.93388396620025,
458,1.93388396620025,
459,1.93388396620025,
460,1.93388396620025,
461,1.93388396620025,
462,1.93388396620025,
463,1.93388396620025,
464,1.93388396620025,
465,1.93388396620025,
466,1.93388396620025,
467,1.93388396620025,
468,1.93388396620025,
469,1.93388396620025,
470,1.93388396620025,
471,1.93388396620025,
472,1.93388396620025,
473,1.93388396620025,
474,1.93388396620025,
475,1.93388396620025,
476,1.93388396620025,
477,1.93388396620025,
478,1.93388396620025,
479,1.93388396620025,
480,1.93388396620025,
481,1.93388396620025,
482,1.93388396620025,
483,1.93388396620025,
484,1.93388396620025,
485,1.93388396620025,
486,1.93388396620025,
487,1.93388396620025,
488,1.93388396620025,
489,1.93388396620025,
490,1.93388396620025,
491,1.93388396620025,
492,1.93388396620025,
493,1.93388396620025,
494,1.93388396620025,
495,1.93388396620025,
496,1.93388396620025,
497,1.93388396620025,
498,1.93388396620025,
499,1.93388396620025,
500,1.93388396620025,
501,1.93388396620025,
502,1.93388396620025,
503,1.93388396620025,
504,1.93388396620025,
505,1.93388396620025,
506,1.93388396620025,
507,1.93388396620025,
508,1.93388396620025,
509,1.93388396620025,
510,1.93388396620025,
511,1.93388396620025,
512,1.93388396620025,
513,1.93388396620025,
514,1.93388396620025,
515,1.93388396620025,
516,1.93388396620025,
517,1.93388396620025,
518,1.93388396620025,
519,1.93388396620025,
520,1.93388396620025,
521,1.93388396620025,
522,1.93388396620025,
523,1.93388396620025,
524,1.93388396620025,
525,1.93388396620025,
526,1.93388396620025,
527,1.93388396620025,
528,1.93388396620025,
529,1.93388396620025,
530,1.93388396620025,
531,1.93388396620025,
532,1.93388396620025,
533,1.93388396620025,
534,1.93388396620025,
535,1.93388396620025,
536,1.93388396620025,
537,1.93388396620025,
538,1.93388396620025,
539,1.93388396620025,
540,1.93388396620025,
541,1.93388396620025,
542,1.93388396620025,
543,1.93388396620025,
544,1.93388396620025,
545,1.93388396620025,
546,1.93388396620025,
547,1.93388396620025,
548,1.93388396620025,
549,1.93388396620025,
550,1.93388396620025,
551,1.93388396620025,
552,1.93388396620025,
553,1.93388396620025,
554,1.93388396620025,
555,1.93388396620025,
556,1.93388396620025,
557,1.93388396620025,
558,1.93388396620025,
559,1.93388396620025,
560,1.93388396620025,
561,1.93388396620025,
562,1.93388396620025,
563,1.93388396620025,
564,1.93388396620025,
565,1.93388396620025,
566,1.93388396620025,
567,1.93388396620025,
568,1.93388396620025,
569,1.93388396620025,
570,1.93388396620025,
571,1.93388396620025,
572,1.93388396620025,
573,1.93388396620025,
574,1.93388396620025,
575,1.93388396620025,
576,1.93388396620025,
577,1.93388396620025,
578,1.93388396620025,
579,1.93388396620025,
580,1.93388396620025,
581,1.93388396620025,
582,1.93388396620025,
583,1.93388396620025,
584,1.93388396620025,
585,1.93388396620025,
586,1.93388396620025,
587,1.93388396620025,
588,1.93388396620025,
589,1.93388396620025,
590,1.93388396620025,
591,1.93388396620025,
592,1.93388396620025,
593,1.93388396620025,
594,13.1699796827312,
595,13.1699796827312,
596,13.1699796827312,
597,13.1699796827312,
598,13.1699796827312,
599,13.1699796827312,
600,13.1699796827312,
601,13.1699796827312,
602,13.1699796827312,
603,13.1699796827312,
604,13.1699796827312,
605,13.1699796827312,
606,13.1699796827312,
607,13.1699796827312,
608,13.1699796827312,
609,13.1699796827312,
610,13.1699796827312,
611,13.1699796827312,
612,13.1699796827312,
613,13.1699796827312,
614,13.1699796827312,
615,13.1699796827312,
616,13.1699796827312,
617,13.1699796827312,
618,13.1699796827312,
619,13.1699796827312,
620,13.1699796827312,
621,13.1699796827312,
622,13.1699796827312,
623,13.1699796827312,
624,13.1699796827312,
625,13.1699796827312,
626,13.1699796827312,
627,13.1699796827312,
628,13.1699796827312,
629,13.1699796827312,
630,13.1699796827312,
631,13.1699796827312,
632,13.1699796827312,
633,13.1699796827312,
634,13.1699796827312,
635,13.1699796827312,
636,13.1699796827312,
637,13.1699796827312,
638,13.1699796827312,
639,13.1699796827312,
640,13.1699796827312,
641,13.1699796827312,
642,13.1699796827312,
643,13.1699796827312,
644,13.1699796827312,
645,13.1699796827312,
646,13.1699796827312,
647,13.1699796827312,
648,125.082992938831,
649,125.082992938831,
650,125.082992938831,
651,125.082992938831,
652,125.082992938831,
653,125.082992938831,
654,142.385410519757,
655,142.385410519757,
656,142.385410519757,
657,142.385410519757,
658,142.385410519757,
659,142.385410519757,
660,71.7896015587065,
661,71.7896015587065,
662,71.7896015587065,
663,71.7896015587065,
664,71.7896015587065,
665,71.7896015587065,
666,34.7736925280433,
667,34.7736925280433,
668,34.7736925280433,
669,34.7736925280433,
670,34.7736925280433,
671,34.7736925280433,
672,34.7736925280433,
673,34.7736925280433,
674,34.7736925280433,
675,34.7736925280433,
676,34.7736925280433,
677,34.7736925280433,
678,34.7736925280433,
679,34.7736925280433,
680,34.7736925280433,
681,34.7736925280433,
682,34.7736925280433,
683,34.7736925280433,
684,34.7736925280433,
685,34.7736925280433,
686,34.7736925280433,
687,34.7736925280433,
688,34.7736925280433,
689,34.7736925280433,
690,34.7736925280433,
691,34.7736925280433,
692,34.7736925280433,
693,34.7736925280433,
694,34.7736925280433,
695,34.7736925280433,
696,125.082992938831,
697,125.082992938831,
698,125.082992938831,
699,125.082992938831,
700,125.082992938831,
701,125.082992938831,
702,13.1699796827312,
703,13.1699796827312,
704,13.1699796827312,
705,13.1699796827312,
706,13.1699796827312,
707,13.1699796827312,
708,13.1699796827312,
709,13.1699796827312,
710,13.1699796827312,
711,13.1699796827312,
712,13.1699796827312,
713,13.1699796827312,
714,43.318293846787,
715,43.318293846787,
716,43.318293846787,
717,43.318293846787,
718,43.318293846787,
719,43.318293846787,
720,13.1699796827312,
721,13.1699796827312,
722,13.1699796827312,
723,13.1699796827312,
724,13.1699796827312,
725,13.1699796827312,
726,13.1699796827312,
727,13.1699796827312,
728,13.1699796827312,
729,13.1699796827312,
730,13.1699796827312,
731,13.1699796827312,
732,13.1699796827312,
733,13.1699796827312,
734,13.1699796827312,
735,13.1699796827312,
736,13.1699796827312,
737,13.1699796827312,
738,13.1699796827312,
739,13.1699796827312,
740,13.1699796827312,
741,13.1699796827312,
742,13.1699796827312,
743,13.1699796827312,
744,13.1699796827312,
745,13.1699796827312,
746,13.1699796827312,
747,13.1699796827312,
748,13.1699796827312,
749,13.1699796827312,
750,54.9757696192335,
751,54.9757696192335,
752,54.9757696192335,
753,54.9757696192335,
754,54.9757696192335,
755,54.9757696192335,
756,201.014170244762,
757,201.014170244762,
758,201.014170244762,
759,201.014170244762,
760,201.014170244762,
761,201.014170244762,
762,34.7736925280433,
763,34.7736925280433,
764,34.7736925280433,
765,34.7736925280433,
766,34.7736925280433,
767,34.7736925280433,
768,34.7736925280433,
769,34.7736925280433,
770,34.7736925280433,
771,34.7736925280433,
772,34.7736925280433,
773,34.7736925280433,
774,34.7736925280433,
775,34.7736925280433,
776,34.7736925280433,
777,34.7736925280433,
778,34.7736925280433,
779,34.7736925280433,
780,34.7736925280433,
781,34.7736925280433,
782,34.7736925280433,
783,34.7736925280433,
784,34.7736925280433,
785,34.7736925280433,
786,34.7736925280433,
787,34.7736925280433,
788,34.7736925280433,
789,34.7736925280433,
790,34.7736925280433,
791,34.7736925280433,
792,125.082992938831,
793,125.082992938831,
794,125.082992938831,
795,125.082992938831,
796,125.082992938831,
797,125.082992938831,
798,125.082992938831,
799,125.082992938831,
800,125.082992938831,
801,125.082992938831,
802,125.082992938831,
803,125.082992938831,
804,142.385410519757,
805,142.385410519757,
806,142.385410519757,
807,142.385410519757,
808,142.385410519757,
809,142.385410519757,
810,1.93388396620025,
811,1.93388396620025,
812,1.93388396620025,
813,1.93388396620025,
814,1.93388396620025,
815,1.93388396620025,
816,1.93388396620025,
817,1.93388396620025,
818,1.93388396620025,
819,1.93388396620025,
820,1.93388396620025,
821,1.93388396620025,
822,1.93388396620025,
823,1.93388396620025,
824,1.93388396620025,
825,1.93388396620025,
826,1.93388396620025,
827,1.93388396620025,
828,1.93388396620025,
829,1.93388396620025,
830,1.93388396620025,
831,1.93388396620025,
832,1.93388396620025,
833,1.93388396620025,
834,1.93388396620025,
835,1.93388396620025,
836,1.93388396620025,
837,1.93388396620025,
838,1.93388396620025,
839,1.93388396620025,
840,1.93388396620025,
841,1.93388396620025,
842,1.93388396620025,
843,1.93388396620025,
844,1.93388396620025,
845,1.93388396620025,
846,1.93388396620025,
847,1.93388396620025,
848,1.93388396620025,
849,1.93388396620025,
850,1.93388396620025,
851,1.93388396620025,
852,1.93388396620025,
853,1.93388396620025,
854,1.93388396620025,
855,1.93388396620025,
856,1.93388396620025,
857,1.93388396620025,
858,1.93388396620025,
859,1.93388396620025,
860,1.93388396620025,
861,1.93388396620025,
862,1.93388396620025,
863,1.93388396620025,
864,13.1699796827312,
865,13.1699796827312,
866,13.1699796827312,
867,13.1699796827312,
868,13.1699796827312,
869,13.1699796827312,
870,13.1699796827312,
871,13.1699796827312,
872,13.1699796827312,
873,13.1699796827312,
874,13.1699796827312,
875,13.1699796827312,
876,13.1699796827312,
877,13.1699796827312,
878,13.1699796827312,
879,13.1699796827312,
880,13.1699796827312,
881,13.1699796827312,
882,13.1699796827312,
883,13.1699796827312,
884,13.1699796827312,
885,13.1699796827312,
886,13.1699796827312,
887,13.1699796827312,
888,13.1699796827312,
889,13.1699796827312,
890,13.1699796827312,
891,13.1699796827312,
892,13.1699796827312,
893,13.1699796827312,
894,13.1699796827312,
895,13.1699796827312,
896,13.1699796827312,
897,13.1699796827312,
898,13.1699796827312,
899,13.1699796827312,
900,13.1699796827312,
901,13.1699796827312,
902,13.1699796827312,
903,13.1699796827312,
904,13.1699796827312,
905,13.1699796827312,
906,13.1699796827312,
907,13.1699796827312,
908,13.1699796827312,
909,13.1699796827312,
910,13.1699796827312,
911,13.1699796827312,
912,13.1699796827312,
913,13.1699796827312,
914,13.1699796827312,
915,13.1699796827312,
916,13.1699796827312,
917,13.1699796827312,
918,109.949399457865,
919,109.949399457865,
920,109.949399457865,
921,109.949399457865,
922,109.949399457865,
923,109.949399457865,
924,39.5137916406489,
925,39.5137916406489,
926,39.5137916406489,
927,39.5137916406489,
928,39.5137916406489,
929,39.5137916406489,
930,39.5137916406489,
931,39.5137916406489,
932,39.5137916406489,
933,39.5137916406489,
934,39.5137916406489,
935,39.5137916406489,
936,39.5137916406489,
937,39.5137916406489,
938,39.5137916406489,
939,39.5137916406489,
940,39.5137916406489,
941,39.5137916406489,
942,39.5137916406489,
943,39.5137916406489,
944,39.5137916406489,
945,39.5137916406489,
946,39.5137916406489,
947,39.5137916406489,
948,97.0844334113778,
949,97.0844334113778,
950,97.0844334113778,
951,97.0844334113778,
952,97.0844334113778,
953,97.0844334113778,
954,151.066969996776,
955,151.066969996776,
956,151.066969996776,
957,151.066969996776,
958,151.066969996776,
959,151.066969996776,
960,109.949399457865,
961,109.949399457865,
962,109.949399457865,
963,109.949399457865,
964,109.949399457865,
965,109.949399457865,
966,39.5137916406489,
967,39.5137916406489,
968,39.5137916406489,
969,39.5137916406489,
970,39.5137916406489,
971,39.5137916406489,
972,1.93388396620025,
973,1.93388396620025,
974,1.93388396620025,
975,1.93388396620025,
976,1.93388396620025,
977,1.93388396620025,
978,1.93388396620025,
979,1.93388396620025,
980,1.93388396620025,
981,1.93388396620025,
982,1.93388396620025,
983,1.93388396620025,
984,1.93388396620025,
985,1.93388396620025,
986,1.93388396620025,
987,1.93388396620025,
988,1.93388396620025,
989,1.93388396620025,
990,1.93388396620025,
991,1.93388396620025,
992,1.93388396620025,
993,1.93388396620025,
994,1.93388396620025,
995,1.93388396620025,
996,1.93388396620025,
997,1.93388396620025,
998,1.93388396620025,
999,1.93388396620025,
1000,1.93388396620025,
1001,1.93388396620025,
1002,1.93388396620025,
1003,1.93388396620025,
1004,1.93388396620025,
1005,1.93388396620025,
1006,1.93388396620025,
1007,1.93388396620025,
1008,1.93388396620025,
1009,1.93388396620025,
1010,1.93388396620025,
1011,1.93388396620025,
1012,1.93388396620025,
1013,1.93388396620025,
1014,1.93388396620025,
1015,1.93388396620025,
1016,1.93388396620025,
1017,1.93388396620025,
1018,1.93388396620025,
1019,1.93388396620025,
1020,1.93388396620025,
1021,1.93388396620025,
1022,1.93388396620025,
1023,1.93388396620025,
1024,1.93388396620025,
1025,1.93388396620025,
1026,22.4401711040902,
1027,22.4401711040902,
1028,22.4401711040902,
1029,22.4401711040902,
1030,22.4401711040902,
1031,22.4401711040902,
1032,22.4401711040902,
1033,22.4401711040902,
1034,22.4401711040902,
1035,22.4401711040902,
1036,22.4401711040902,
1037,22.4401711040902,
1038,37.5321227445329,
1039,37.5321227445329,
1040,37.5321227445329,
1041,37.5321227445329,
1042,37.5321227445329,
1043,37.5321227445329,
1044,1.93388396620025,
1045,1.93388396620025,
1046,1.93388396620025,
1047,1.93388396620025,
1048,1.93388396620025,
1049,1.93388396620025,
1050,1.93388396620025,
1051,1.93388396620025,
1052,1.93388396620025,
1053,1.93388396620025,
1054,1.93388396620025,
1055,1.93388396620025,
1056,1.93388396620025,
1057,1.93388396620025,
1058,1.93388396620025,
1059,1.93388396620025,
1060,1.93388396620025,
1061,1.93388396620025,
1062,1.93388396620025,
1063,1.93388396620025,
1064,1.93388396620025,
1065,1.93388396620025,
1066,1.93388396620025,
1067,1.93388396620025,
1068,1.93388396620025,
1069,1.93388396620025,
1070,1.93388396620025,
1071,1.93388396620025,
1072,1.93388396620025,
1073,1.93388396620025,
1074,1.93388396620025,
1075,1.93388396620025,
1076,1.93388396620025,
1077,1.93388396620025,
1078,1.93388396620025,
1079,1.93388396620025,
1080,13.1699796827312,
1081,13.1699796827312,
1082,13.1699796827312,
1083,13.1699796827312,
1084,13.1699796827312,
1085,13.1699796827312,
1086,13.1699796827312,
1087,13.1699796827312,
1088,13.1699796827312,
1089,13.1699796827312,
1090,13.1699796827312,
1091,13.1699796827312,
1092,43.318293846787,
1093,43.318293846787,
1094,43.318293846787,
1095,43.318293846787,
1096,43.318293846787,
1097,43.318293846787,
1098,13.1699796827312,
1099,13.1699796827312,
1100,13.1699796827312,
1101,13.1699796827312,
1102,13.1699796827312,
1103,13.1699796827312,
1104,13.1699796827312,
1105,13.1699796827312,
1106,13.1699796827312,
1107,13.1699796827312,
1108,13.1699796827312,
1109,13.1699796827312,
1110,13.1699796827312,
1111,13.1699796827312,
1112,13.1699796827312,
1113,13.1699796827312,
1114,13.1699796827312,
1115,13.1699796827312,
1116,13.1699796827312,
1117,13.1699796827312,
1118,13.1699796827312,
1119,13.1699796827312,
1120,13.1699796827312,
1121,13.1699796827312,
1122,13.1699796827312,
1123,13.1699796827312,
1124,13.1699796827312,
1125,13.1699796827312,
1126,13.1699796827312,
1127,13.1699796827312,
1128,54.9757696192335,
1129,54.9757696192335,
1130,54.9757696192335,
1131,54.9757696192335,
1132,54.9757696192335,
1133,54.9757696192335,
1134,13.1699796827312,
1135,13.1699796827312,
1136,13.1699796827312,
1137,13.1699796827312,
1138,13.1699796827312,
1139,13.1699796827312,
1140,13.1699796827312,
1141,13.1699796827312,
1142,13.1699796827312,
1143,13.1699796827312,
1144,13.1699796827312,
1145,13.1699796827312,
1146,13.1699796827312,
1147,13.1699796827312,
1148,13.1699796827312,
1149,13.1699796827312,
1150,13.1699796827312,
1151,13.1699796827312,
1152,13.1699796827312,
1153,13.1699796827312,
1154,13.1699796827312,
1155,13.1699796827312,
1156,13.1699796827312,
1157,13.1699796827312,
1158,13.1699796827312,
1159,13.1699796827312,
1160,13.1699796827312,
1161,13.1699796827312,
1162,13.1699796827312,
1163,13.1699796827312,
1164,13.1699796827312,
1165,13.1699796827312,
1166,13.1699796827312,
1167,13.1699796827312,
1168,13.1699796827312,
1169,13.1699796827312,
1170,43.318293846787,
1171,43.318293846787,
1172,43.318293846787,
1173,43.318293846787,
1174,43.318293846787,
1175,43.318293846787,
1176,13.1699796827312,
1177,13.1699796827312,
1178,13.1699796827312,
1179,13.1699796827312,
1180,13.1699796827312,
1181,13.1699796827312,
1182,13.1699796827312,
1183,13.1699796827312,
1184,13.1699796827312,
1185,13.1699796827312,
1186,13.1699796827312,
1187,13.1699796827312,
1188,123.704298862972,
1189,123.704298862972,
1190,123.704298862972,
1191,123.704298862972,
1192,123.704298862972,
1193,123.704298862972,
1194,13.1699796827312,
1195,13.1699796827312,
1196,13.1699796827312,
1197,13.1699796827312,
1198,13.1699796827312,
1199,13.1699796827312,
1200,13.1699796827312,
1201,13.1699796827312,
1202,13.1699796827312,
1203,13.1699796827312,
1204,13.1699796827312,
1205,13.1699796827312,
1206,13.1699796827312,
1207,13.1699796827312,
1208,13.1699796827312,
1209,13.1699796827312,
1210,13.1699796827312,
1211,13.1699796827312,
1212,13.1699796827312,
1213,13.1699796827312,
1214,13.1699796827312,
1215,13.1699796827312,
1216,13.1699796827312,
1217,13.1699796827312,
1218,54.9757696192335,
1219,54.9757696192335,
1220,54.9757696192335,
1221,54.9757696192335,
1222,54.9757696192335,
1223,54.9757696192335,
1224,54.9757696192335,
1225,54.9757696192335,
1226,54.9757696192335,
1227,54.9757696192335,
1228,54.9757696192335,
1229,54.9757696192335,
1230,71.9431340045735,
1231,71.9431340045735,
1232,71.9431340045735,
1233,71.9431340045735,
1234,71.9431340045735,
1235,71.9431340045735,
1236,71.9431340045735,
1237,71.9431340045735,
1238,71.9431340045735,
1239,71.9431340045735,
1240,71.9431340045735,
1241,71.9431340045735,
1242,71.9431340045735,
1243,71.9431340045735,
1244,71.9431340045735,
1245,54.9757696192335,
1246,54.9757696192335,
1247,54.9757696192335,
1248,54.9757696192335,
1249,54.9757696192335,
1250,54.9757696192335,
1251,71.9431340045735,
1252,71.9431340045735,
1253,71.9431340045735,
1254,13.1699796827312,
