bb_idx,MT_PRIME,WT_PRIME
124,0.000984,
125,0.000749,
126,0.001146,
127,0.000747,
128,0.001213,
129,0.000842,
130,0.001431,
131,0.001506,
132,0.003997,
133,0.000701,
134,0.001057,
135,0.001116,
136,0.001347,
137,0.003321,
138,0.021176,
139,0.005269,
140,0.001485,
141,0.001566,
142,0.001498,
143,0.029984,
144,0.002536,
145,0.001584,
146,0.001734,
147,0.000819,
148,0.018997,
149,0.007896,
150,0.007107,
151,0.001636,
152,0.014905,
153,0.001609,
154,0.000975,
155,0.002337,
156,0.001675,
157,0.018245,
158,0.007993,
159,0.001704,
160,0.001503,
161,0.004537,
162,0.010258,
163,0.006243,
164,0.005927,
165,0.068026,
166,0.002128,
167,0.005052,
168,0.002842,
169,0.003383,
170,0.004709,
171,0.001697,
172,0.006333,
173,0.04934,
174,0.004564,
175,0.001358,
176,0.013609,
177,0.007888,
178,0.002277,
179,0.008178,
180,0.004806,
181,0.007403,
182,0.018012,
183,0.007764,
184,0.004644,
185,0.009391,
186,0.004709,
187,0.014412,
188,0.00166,
189,0.003145,
190,0.00312,
191,0.001462,
192,0.002152,
193,0.001827,
194,0.012859,
195,0.003868,
196,0.001573,
197,0.001,
198,0.001135,
199,0.002642,
200,0.003796,
201,0.001193,
202,0.007986,
203,0.003584,
204,0.003862,
205,0.002906,
206,0.002468,
207,0.00343,
208,0.002337,
209,0.011393,
210,0.047239,
211,0.004283,
212,0.000984,
213,0.00126,
214,0.001609,
215,0.004259,
216,0.001983,
217,0.0018,
218,0.003241,
219,0.00563,
220,0.0032,
221,0.002537,
222,0.002914,
223,0.015624,
224,0.00171,
225,0.003279,
226,0.002018,0.000946
227,0.00391,0.001363
228,0.017148,0.003309
229,0.011475,0.004399
230,0.004167,0.002543
231,0.005091,0.002938
232,0.010659,0.00293
233,0.002557,0.001954
234,0.002617,0.002617
235,0.002447,0.002447
236,0.007149,0.007149
237,0.000957,0.000957
238,0.001148,0.001148
239,0.000705,0.000705
240,0.002194,0.002194
241,0.000593,0.000593
242,0.007655,0.007655
243,0.004219,
244,0.017533,
245,0.003179,
246,0.073796,
247,0.007147,
248,0.002966,
249,0.002559,
250,0.010892,
251,0.004022,
252,0.006972,
253,0.004567,
254,0.010007,
255,0.002003,
256,0.010057,
257,0.007497,
258,0.006042,
259,0.010903,
260,0.013059,
261,0.004281,
262,0.004407,
263,0.043372,
264,0.02679,
265,0.225663,
266,0.083391,
267,0.002115,
268,0.001631,
269,0.00145,
270,0.002391,
271,0.001568,
272,0.00227,
273,0.001713,
274,0.001898,
275,0.032306,
276,0.002977,
277,0.00083,
278,0.001967,
279,0.001089,
280,0.00103,
281,0.003254,
282,0.001631,
283,0.009163,
284,0.001509,
285,0.006295,
286,0.006344,
287,0.018553,
288,0.015625,
289,0.005877,
290,0.003316,
291,0.000668,0.000668
292,0.000824,0.000824
293,0.003637,0.003637
294,0.006325,0.006325
295,0.008975,0.008975
296,0.007251,0.007251
297,0.001896,0.001896
298,0.002265,0.001811
299,0.005559,0.008705
300,0.007692,0.002999
301,0.003312,0.002698
302,0.00945,0.004598
303,0.002327,0.002327
304,0.002029,0.002029
305,0.000668,0.000668
306,0.001649,0.001649
307,0.002128,0.002128
308,0.001558,0.002193
309,0.001184,0.001264
310,0.00209,0.001953
311,0.003766,0.005191
312,0.003535,0.002678
313,0.002982,0.002369
314,0.00086,
315,0.014656,
316,0.000632,
317,0.000973,
318,0.03146,
319,0.000888,
320,0.001263,
321,0.002049,
322,0.000654,
323,0.000644,
324,0.000962,
325,0.010936,
326,0.001707,
327,0.002046,
328,0.000671,0.000671
329,0.001092,0.001092
330,0.028363,0.028363
331,0.001603,0.001603
332,0.003995,0.003995
333,0.001924,0.001924
334,0.001064,0.001039
335,0.000757,0.000786
336,0.001863,0.001455
337,0.000867,0.000963
338,0.00102,0.001098
339,0.007874,0.007874
340,0.004036,0.004036
341,0.011479,0.011479
342,0.002663,0.002663
343,0.002954,0.002954
344,0.001953,0.001953
345,0.001887,0.00184
346,0.002267,0.002395
347,0.001385,0.001482
348,0.002167,0.00177
349,0.00189,0.001827
350,0.001632,0.001693
351,0.008522,0.006218
352,0.09289,0.050754
353,0.000931,0.001223
354,0.002662,0.001641
355,0.000769,0.000913
356,0.002755,0.004684
357,0.00046,0.000586
358,0.012291,0.002347
359,0.000994,0.0014
360,0.001348,0.00102
361,0.001064,0.001064
362,0.027583,0.027583
363,0.004747,0.004747
364,0.009783,0.001392
365,0.001864,0.002685
366,0.001443,0.001212
367,0.000349,0.000379
368,0.000286,0.000325
369,0.000443,0.000636
370,0.002765,0.000865
371,0.000901,0.001105
372,0.000746,0.000525
373,0.059006,0.059006
374,0.000487,0.000487
375,0.000634,0.000634
376,0.001186,0.001186
377,0.005321,0.005321
378,0.00361,0.00361
379,0.001497,0.001497
380,0.007436,0.007436
381,0.003341,0.003341
382,0.101808,0.101808
383,0.0153,0.0153
384,0.009832,0.11673
385,0.004557,0.003119
386,0.001253,0.001253
387,0.003501,0.003501
388,0.005427,0.005427
389,0.000981,0.000981
390,0.001157,0.001157
391,0.00735,0.00735
392,0.004789,0.001816
393,0.001244,0.001244
394,0.023722,0.023722
395,0.001445,0.001445
396,0.005622,0.005622
397,0.003331,0.003331
398,0.01396,0.004818
399,0.003114,0.006127
400,0.041872,0.025108
401,0.002264,0.002522
402,0.006179,0.01201
403,0.008878,0.021766
404,0.002151,0.000774
405,0.000741,0.000804
406,0.017474,0.007506
407,0.000835,0.000835
408,0.001406,0.001406
409,0.003215,0.003215
410,0.003246,0.003246
411,0.000886,0.000962
412,0.011686,0.016107
413,0.01692,0.034196
414,0.0075,0.012307
415,0.002687,0.005977
416,0.008179,0.008434
417,0.000617,0.000617
418,0.000715,0.000715
419,0.001625,0.001625
420,0.014743,0.014743
421,0.002917,0.002917
422,0.047998,0.047998
423,0.003209,0.003209
424,0.001627,0.001619
425,0.002187,0.001263
426,0.003126,0.002025
427,0.018821,0.012554
428,0.002194,0.001128
429,0.012089,0.010127
430,0.002874,0.003678
431,0.000722,
432,0.001628,
433,0.000829,
434,0.000846,
435,0.000668,
436,0.000719,
437,0.000708,
438,0.002775,
439,0.000754,
440,0.000732,
441,0.00086,
442,0.000741,
443,0.000704,
444,0.018409,
445,0.001331,
446,0.001089,
447,0.000765,
448,0.000878,
449,0.000747,
450,0.003254,
451,0.001297,
452,0.000905,
453,0.00077,
454,0.000767,
455,0.000965,
456,0.004,
457,0.000746,
458,0.001904,
459,0.00119,
460,0.000836,
461,0.000775,
462,0.01946,
463,0.0009,
464,0.001484,
465,0.004528,
466,0.002682,
467,0.000738,
468,0.002148,
469,0.000577,
470,0.0011,
471,0.001108,
472,0.001686,
473,0.00061,
474,0.00066,
475,0.001574,
476,0.000671,
477,0.002481,
478,0.000933,
479,0.000645,
480,0.00069,
481,0.000752,
482,0.000635,
483,0.000406,
484,0.000598,
485,0.000722,
486,0.000962,
487,0.003978,
488,0.000721,
489,0.000929,
490,0.000774,
491,0.001825,
492,0.001599,
493,0.001697,
494,0.010679,
495,0.051719,
496,0.013973,
497,0.001925,
498,0.03656,
499,0.018869,
500,0.01509,
501,0.018933,
502,0.041789,
503,0.002525,
504,0.012396,
505,0.010702,
506,0.016899,
507,0.11246,
508,0.116536,
509,0.002675,
510,0.008639,
511,0.002144,
512,0.008191,
513,0.007849,
514,0.013476,
515,0.002789,0.002789
516,0.002983,0.002983
517,0.002539,0.002539
518,0.03708,0.03708
519,0.01221,0.01221
520,0.00438,0.003463
521,0.243177,0.210385
522,0.006161,0.003752
523,0.006318,0.003977
524,0.001443,0.001176
525,0.002931,0.004573
526,0.001855,
527,0.001855,
528,0.097158,
529,0.003331,
530,0.001551,
531,0.007637,
532,0.000836,
533,0.000821,
534,0.006098,
535,0.001507,
536,0.001925,
537,0.001117,
538,0.001515,
539,0.001626,
540,0.00941,
541,0.003316,
542,0.002824,
543,0.00099,
544,0.001056,
545,0.000929,
546,0.002214,
547,0.001413,
548,0.001386,
549,0.001049,
550,0.0014,
551,0.002233,
552,0.001353,
553,0.002315,
554,0.001742,
555,0.006291,
556,0.005184,
557,0.001754,
558,0.010555,
559,0.020977,
560,0.002617,
561,0.001012,
562,0.001802,
563,0.001216,
564,0.003576,
565,0.004202,
566,0.009084,
567,0.003783,
568,0.011629,
569,0.014708,
570,0.005525,
571,0.004849,
572,0.006434,
573,0.00282,
574,0.004662,
575,0.005541,
576,0.001953,
577,0.01154,
578,0.015239,
579,0.007134,
580,0.008082,
581,0.002614,
582,0.000681,
583,0.001718,
584,0.007581,
585,0.001826,
586,0.000674,
587,0.000642,
588,0.00061,
589,0.002394,
590,0.001287,
591,0.000955,
592,0.000999,
593,0.000852,
594,0.006273,
595,0.00077,
596,0.001174,
597,0.000879,
598,0.000877,
599,0.002811,
600,0.037479,
601,0.004079,
602,0.00081,
603,0.001979,
604,0.00624,
605,0.036826,
606,0.04017,
607,0.002809,
608,0.007843,
609,0.001158,
610,0.001182,
611,0.00396,
612,0.000912,
613,0.0015,
614,0.001059,
615,0.00086,
616,0.000742,
617,0.050706,
618,0.001162,
619,0.00145,
620,0.012012,
621,0.006821,
622,0.000453,
623,0.00127,
624,0.000504,
625,0.004197,
626,0.063653,
627,0.041684,
628,0.001328,
629,0.003134,
630,0.001858,
631,0.001316,
632,0.001193,
633,0.002227,
634,0.000866,
635,0.000761,
636,0.048096,
637,0.001039,
638,0.001021,
639,0.004926,
640,0.000383,
641,0.000624,
642,0.005925,
643,0.000383,
644,0.003374,
645,0.000594,
646,0.000674,
647,0.003835,
648,0.000566,
649,0.001028,
650,0.001625,
651,0.001025,
652,0.001137,
653,0.002431,
654,0.006579,
655,0.001285,
656,0.001536,
657,0.050679,
658,0.005811,
659,0.005832,
660,0.06615,
661,0.005766,
662,0.005417,
663,0.002535,
664,0.002531,
665,0.001858,
666,0.002429,
667,0.001268,
668,0.002587,
669,0.001398,
670,0.001472,
671,0.001583,
672,0.003046,
673,0.004093,
674,0.004439,
675,0.013901,
676,0.001285,
677,0.001536,
678,0.050679,
679,0.005811,
680,0.005832,
681,0.06615,
682,0.005766,
683,0.005417,
684,0.002535,
685,0.002531,
686,0.001858,
687,0.002429,
688,0.001268,
689,0.002587,
690,0.001398,
691,0.001472,
692,0.001583,
693,0.003046,
694,0.004093,
695,0.004439,
696,0.013901,
697,0.001704,
698,0.002007,
699,0.004003,
700,0.002036,
701,0.004746,
702,0.002157,
703,0.001692,
704,0.001031,
705,0.002172,
706,0.008481,
707,0.003582,
708,0.045751,
709,0.001483,
710,0.001787,
711,0.002896,
712,0.00131,
713,0.000922,
714,0.001482,
715,0.003375,
716,0.00135,
717,0.004061,
718,0.000882,
719,0.000848,
720,0.001513,
721,0.002288,
722,0.002447,
723,0.005667,
724,0.004298,
725,0.019287,
726,0.003158,
727,0.002933,
728,0.00556,
729,0.003591,
730,0.009313,
731,0.008764,
732,0.003023,
733,0.001481,
734,0.002759,
735,0.005137,
736,0.001397,
737,0.001572,
738,0.006034,
739,0.013622,
740,0.008496,
741,0.001746,
742,0.002782,
743,0.002689,
744,0.037323,
745,0.003043,
746,0.002382,
747,0.00205,
748,0.002095,
749,0.002155,
750,0.00223,
751,0.008386,
752,0.01919,
753,0.011572,
754,0.005213,
755,0.014293,
756,0.000913,
757,0.001232,
758,0.016063,
759,0.001077,
760,0.00299,
761,0.001017,
762,0.002991,
763,0.002506,
764,0.000589,
765,0.001357,
766,0.004241,
767,0.001771,
768,0.007774,
769,0.001351,
770,0.022625,
771,0.005508,
772,0.00597,
773,0.010717,
774,0.001645,
775,0.014881,
776,0.007882,
777,0.024888,
778,0.004637,
779,0.002557,
780,0.002432,
781,0.002965,
782,0.005666,
783,0.002003,
784,0.003825,
785,0.002168,
786,0.002517,
787,0.002609,
788,0.00382,
789,0.003559,
790,0.006161,
791,0.031474,
792,0.05914,
793,0.002846,
794,0.003133,
795,0.001757,
796,0.145102,
797,0.01079,
798,0.000581,
799,0.002941,
800,0.002017,
801,0.000379,
802,0.000645,
803,0.000535,
804,0.000467,
805,0.000365,
806,0.000446,
807,0.000439,
808,0.000428,
809,0.001213,
810,0.002343,
811,0.000592,
812,0.000811,
813,0.003824,
814,0.001725,
815,0.002665,
816,0.004412,
817,0.008507,
818,0.004143,
819,0.001803,
820,0.005076,
821,0.008553,
822,0.005157,
823,0.033794,
824,0.007227,
825,0.017939,
826,0.034578,
827,0.099439,
828,0.007932,
829,0.039461,
830,0.01999,
831,0.057846,
832,0.016479,
833,0.004572,
834,0.005419,
835,0.005115,
836,0.00221,
837,0.002722,
838,0.002311,
839,0.02349,
840,0.003261,
841,0.005474,
842,0.001942,
843,0.003127,
844,0.032743,
845,0.004288,
846,0.003683,
847,0.005175,
848,0.002885,
849,0.001754,
850,0.002113,
851,0.002283,
852,0.002167,
853,0.026936,
854,0.011298,
855,0.001748,
856,0.003577,
857,0.001005,
858,0.001585,
859,0.001359,
860,0.005727,
861,0.000898,
862,0.000843,
863,0.001889,
864,0.000758,
865,0.000569,
866,0.000827,
867,0.000713,
868,0.00103,
869,0.013106,
870,0.005548,
871,0.006762,
872,0.019962,
873,0.006983,
874,0.005058,
875,0.004843,
876,0.006482,
877,0.043711,
878,0.038339,
879,0.004496,
880,0.019467,
881,0.015441,
882,0.005148,
883,0.011103,
884,0.112233,
885,0.002598,
886,0.009681,
887,0.033774,
888,0.004621,
889,0.006719,
890,0.021604,
891,0.081777,
892,0.006708,
893,0.015046,
894,0.012736,
895,0.006143,
896,0.006834,
897,0.014649,
898,0.030657,
899,0.005142,
900,0.008443,
901,0.002976,
902,0.029397,
903,0.003935,
904,0.003755,
905,0.000791,
906,0.003494,
907,0.002109,
908,0.001362,
909,0.001324,
910,0.00071,
911,0.000706,
912,0.000578,
913,0.001284,
914,0.000804,
915,0.00093,
916,0.00045,
917,0.000465,
918,0.000667,
919,0.000783,
920,0.000951,
921,0.002576,
922,0.000493,
923,0.001129,
924,0.000611,
925,0.008125,
926,0.007239,
927,0.001236,
928,0.001237,
929,0.003182,
930,0.093108,
931,0.037389,
932,0.006814,
933,0.003257,
934,0.002859,
935,0.002891,
936,0.005834,
937,0.005683,
938,0.002367,
939,0.003454,
940,0.003591,
941,0.001355,
942,0.001356,
943,0.001253,
944,0.001215,
945,0.001573,
946,0.002065,
947,0.00286,
948,0.001351,
949,0.000945,
950,0.002538,
951,0.001146,
952,0.005101,
953,0.003717,
954,0.002003,
955,0.001304,
956,0.001372,
957,0.000668,
958,0.001401,
959,0.001077,
960,0.001254,
961,0.001864,
962,0.002786,
963,0.001816,
964,0.000881,
965,0.003205,
966,0.010718,
967,0.001104,
968,0.001502,
969,0.000735,
970,0.000932,
971,0.000802,
972,0.00111,
973,0.000816,
974,0.001589,
975,0.001818,
976,0.001205,
977,0.000413,
978,0.000744,
979,0.000657,
980,0.000775,
981,0.000934,
982,0.000404,
983,0.000656,
984,0.000469,
985,0.001642,
986,0.003028,
987,0.000701,
988,0.00197,
989,0.00138,
990,0.001029,
991,0.001391,
992,0.001421,
993,0.001365,
994,0.003158,
995,0.001664,
996,0.001506,
997,0.001405,
998,0.001761,
999,0.00109,
1000,0.002024,
1001,0.001901,
1002,0.001135,
1003,0.001148,
1004,0.001193,
1005,0.001352,
1006,0.001341,
1007,0.001555,
1008,0.001473,
1009,0.001496,
1010,0.001917,
1011,0.001231,
1012,0.002516,
1013,0.004116,
1014,0.009432,
1015,0.001844,
1016,0.002782,
1017,0.001133,
1018,0.001118,
1019,0.001035,
1020,0.000914,
1021,0.001893,
1022,0.001491,
1023,0.00703,
1024,0.009558,
1025,0.002093,
1026,0.003936,
1027,0.005675,
1028,0.004321,
1029,0.005077,
1030,0.002968,
1031,0.008368,
1032,0.009527,
1033,0.003919,
1034,0.004608,
1035,0.001817,
1036,0.004394,
1037,0.005076,
1038,0.003412,
1039,0.002036,
1040,0.002022,
1041,0.001229,
1042,0.002337,
1043,0.004291,
1044,0.000933,
1045,0.008049,
1046,0.009819,
1047,0.004298,
1048,0.002877,
1049,0.009433,
1050,0.001444,
1051,0.000701,
1052,0.000934,
1053,0.001134,
1054,0.123164,
1055,0.029047,
1056,0.002175,
1057,0.004671,
1058,0.006123,
1059,0.00055,
1060,0.001636,
1061,0.000873,
1062,0.001389,
1063,0.101685,
1064,0.164259,
1065,0.00277,
1066,0.001034,
1067,0.001066,
1068,0.002791,
1069,0.001631,
1070,0.001367,
1071,0.002279,
1072,0.017912,
1073,0.008493,
1074,0.001797,
1075,0.027059,
1076,0.011833,
1077,0.001347,
1078,0.006366,
1079,0.003503,
1080,0.000621,
1081,0.005019,
1082,0.002871,
1083,0.002378,
1084,0.001423,
1085,0.002301,
1086,0.002664,
1087,0.004282,
1088,0.00214,
1089,0.025893,
1090,0.010718,
1091,0.011225,
1092,0.016279,
1093,0.05853,
1094,0.081094,
1095,0.007119,
1096,0.030185,
1097,0.041315,
1098,0.018231,
1099,0.084651,
1100,0.117982,
1101,0.003156,
1102,0.007219,
1103,0.007544,
1104,0.00538,
1105,0.009437,
1106,0.011058,
1107,0.018372,
1108,0.011288,
1109,0.004007,
1110,0.013006,
1111,0.002646,
1112,0.003047,
1113,0.001815,
1114,0.005763,
1115,0.003491,
1116,0.012941,
1117,0.004796,
1118,0.00653,
1119,0.024414,
1120,0.002039,
1121,0.004639,
1122,0.002389,
1123,0.001345,
1124,0.001265,
1125,0.008172,
1126,0.002789,
1127,0.006125,
1128,0.001134,
1129,0.123164,
1130,0.029047,
1131,0.002175,
1132,0.004671,
1133,0.006123,
1134,0.00055,
1135,0.001636,
1136,0.000873,
1137,0.001389,
1138,0.101685,
1139,0.164259,
1140,0.00277,
1141,0.001034,
1142,0.001066,
1143,0.002791,
1144,0.001631,
1145,0.001367,
1146,0.002279,
1147,0.017912,
1148,0.008493,
1149,0.001797,
1150,0.027059,
1151,0.011833,
1152,0.001347,
1153,0.006366,
1154,0.003503,
1155,0.000621,
1156,0.005019,
1157,0.002871,
1158,0.002378,
1159,0.001423,
1160,0.002301,
1161,0.002664,
1162,0.004282,
1163,0.00214,
1164,0.025893,
1165,0.010718,
1166,0.011225,
1167,0.016279,
1168,0.05853,
1169,0.081094,
1170,0.007119,
1171,0.030185,
1172,0.041315,
1173,0.018231,
1174,0.084651,
1175,0.117982,
1176,0.005676,
1177,0.023702,
1178,0.002337,
1179,0.002273,
1180,0.002486,
1181,0.002181,
1182,0.003813,
1183,0.001283,
1184,0.001714,
1185,0.001085,
1186,0.00241,
1187,0.000835,
1188,0.002763,
1189,0.001233,
1190,0.003327,
1191,0.000414,
1192,0.002706,
1193,0.017057,
1194,0.001633,
1195,0.016226,
1196,0.001269,
1197,0.012724,
1198,0.005201,
1199,0.00163,
1200,0.009605,
1201,0.002147,
1202,0.003889,
1203,0.001346,
1204,0.001112,
1205,0.001634,
1206,0.060856,
1207,0.244924,
1208,0.001002,
1209,0.00954,
1210,0.002271,
1211,0.003314,
1212,0.002769,
1213,0.002443,
1214,0.001911,
1215,0.006784,
1216,0.004275,
1217,0.009012,
1218,0.01761,
1219,0.010869,
1220,0.020843,
1221,0.003031,
1222,0.014008,
1223,0.00458,
1224,0.003126,
1225,0.016188,
1226,0.016937,
1227,0.006127,
1228,0.004162,
1229,0.005446,
1230,0.013544,
1231,0.024264,
1232,0.039838,
1233,0.003863,
1234,0.01596,
1235,0.008879,
1236,0.003219,
1237,0.00394,
1238,0.014255,
1239,0.006682,
1240,0.066988,
1241,0.004442,
1242,0.002975,
1243,0.008488,
1244,0.00513,
1245,0.009391,
1246,0.019367,
1247,0.010549,
1248,0.005395,
1249,0.020948,
1250,0.038405,
1251,0.04385,
1252,0.039073,
1253,0.003952,
1254,0.009184,
1255,0.003765,
1256,0.000414,
1257,0.002706,
1258,0.017057,
1259,0.001633,
1260,0.016226,
1261,0.001269,
1262,0.012724,
1263,0.005201,
1264,0.00163,
1265,0.009605,
1266,0.002147,
1267,0.003889,
1268,0.001346,
1269,0.001112,
1270,0.001634,
1271,0.060856,
1272,0.244924,
1273,0.001002,
1274,0.00954,
1275,0.002271,
1276,0.003314,
1277,0.002769,
1278,0.002443,
1279,0.001911,
1280,0.006784,
1281,0.004275,
1282,0.009012,
1283,0.01761,
1284,0.010869,
1285,0.020843,
1286,0.003031,
1287,0.014008,
1288,0.00458,
1289,0.003126,
1290,0.016188,
1291,0.016937,
1292,0.006127,
1293,0.004162,
1294,0.005446,
1295,0.013544,
1296,0.024264,
1297,0.039838,
1298,0.003863,
1299,0.01596,
1300,0.008879,
1301,0.003219,
1302,0.00394,
1303,0.014255,
1304,0.006682,
1305,0.066988,
1306,0.004442,
1307,0.002975,
1308,0.008488,
1309,0.00513,
1310,0.009391,
1311,0.019367,
1312,0.010549,
1313,0.005395,
1314,0.020948,
1315,0.038405,
1316,0.04385,
1317,0.039073,
1318,0.003952,
1319,0.009184,
1320,0.003765,
1321,0.005111,
1322,0.000933,
1323,0.002129,
1324,0.002877,
1325,0.017707,
1326,0.001663,
1327,0.018745,
1328,0.018581,
1329,0.026763,
1330,0.023703,
1331,0.001058,
1332,0.001049,
1333,0.001534,
1334,0.001675,
1335,0.002961,
1336,0.002731,
1337,0.012907,
1338,0.002392,
1339,0.005533,
1340,0.002548,
1341,0.003553,
1342,0.001123,
1343,0.002429,
1344,0.003526,
1345,0.000819,
1346,0.000883,
1347,0.002287,
1348,0.00376,
1349,0.001192,
1350,0.001554,
1351,0.002499,
1352,0.004876,
1353,0.003095,
1354,0.001534,
1355,0.007811,
1356,0.174794,
1357,0.006205,
1358,0.003915,
1359,0.065577,
1360,0.012449,
1361,0.005174,
1362,0.004265,
1363,0.006888,
1364,0.003476,
1365,0.004097,
1366,0.003079,
1367,0.021143,
1368,0.005066,
1369,0.003059,
1370,0.002912,
1371,0.005486,
1372,0.002767,
1373,0.003635,
1374,0.002986,
1375,0.003843,
1376,0.016252,
1377,0.009948,
1378,0.005454,
1379,0.015723,
1380,0.015078,
1381,0.000698,
1382,0.00094,
1383,0.00454,
1384,0.002766,
1385,0.002394,
1386,0.001579,
1387,0.011513,
1388,0.005243,
1389,0.002094,
1390,0.00379,
1391,0.004132,
1392,0.002774,
1393,0.006441,
1394,0.003081,
1395,0.003529,
1396,0.005676,
1397,0.023702,
1398,0.002337,
1399,0.002273,
1400,0.002486,
1401,0.002181,
1402,0.003813,
1403,0.001283,
1404,0.001714,
1405,0.001085,
1406,0.00241,
1407,0.000835,
1408,0.002763,
1409,0.001233,
1410,0.003327,
1411,0.000414,
1412,0.002706,
1413,0.017057,
1414,0.001633,
1415,0.016226,
1416,0.001269,
1417,0.012724,
1418,0.005201,
1419,0.00163,
1420,0.009605,
1421,0.002147,
1422,0.003889,
1423,0.001346,
1424,0.001112,
1425,0.001634,
1426,0.060856,
1427,0.244924,
1428,0.001002,
1429,0.00954,
1430,0.002271,
1431,0.003314,
1432,0.002769,
1433,0.002443,
1434,0.001911,
1435,0.006784,
1436,0.004275,
1437,0.009012,
1438,0.01761,
1439,0.010869,
1440,0.020843,
1441,0.003031,
1442,0.014008,
1443,0.00458,
1444,0.003126,
1445,0.016188,
1446,0.016937,
1447,0.006127,
1448,0.004162,
1449,0.005446,
1450,0.013544,
1451,0.024264,
1452,0.039838,
1453,0.003863,
1454,0.01596,
1455,0.008879,
1456,0.003219,
1457,0.00394,
1458,0.014255,
1459,0.006682,
1460,0.066988,
1461,0.004442,
1462,0.002975,
1463,0.008488,
1464,0.00513,
1465,0.009391,
1466,0.019367,
1467,0.010549,
1468,0.005395,
1469,0.020948,
1470,0.038405,
1471,0.00086,
1472,0.000635,
1473,0.001605,
1474,0.001034,
1475,0.001767,
1476,0.001058,
1477,0.001049,
1478,0.001534,
1479,0.001675,
1480,0.002961,
1481,0.002731,
1482,0.012907,
1483,0.002392,
1484,0.005533,
1485,0.002548,
1486,0.003553,
1487,0.001123,
1488,0.002429,
1489,0.003526,
1490,0.000819,
1491,0.000883,
1492,0.002287,
1493,0.00376,
1494,0.001192,
1495,0.001554,
1496,0.002499,
1497,0.004876,
1498,0.003095,
1499,0.001534,
1500,0.007811,
1501,0.174794,
1502,0.006205,
1503,0.003915,
1504,0.065577,
1505,0.012449,
1506,0.005174,
1507,0.004265,
1508,0.006888,
1509,0.003476,
1510,0.004097,
1511,0.003079,
1512,0.021143,
1513,0.005066,
1514,0.003059,
1515,0.002912,
1516,0.005486,
1517,0.002767,
1518,0.003635,
1519,0.002986,
1520,0.003843,
1521,0.016252,
1522,0.009948,
1523,0.005454,
1524,0.015723,
1525,0.015078,
1526,0.000698,
1527,0.00094,
1528,0.00454,
1529,0.002766,
1530,0.002394,
1531,0.174794,
1532,0.006205,
1533,0.003915,
1534,0.065577,
1535,0.012449,
1536,0.005174,
1537,0.004265,
1538,0.006888,
1539,0.003476,
1540,0.004097,
1541,0.003079,
1542,0.021143,
1543,0.005066,
1544,0.003059,
1545,0.002912,
1546,0.005486,
1547,0.002767,
1548,0.003635,
1549,0.002986,
1550,0.003843,
1551,0.016252,
1552,0.009948,
1553,0.005454,
1554,0.015723,
1555,0.015078,
1556,0.000698,
1557,0.00094,
1558,0.00454,
1559,0.002766,
1560,0.002394,
1561,0.001579,
1562,0.011513,
1563,0.005243,
1564,0.002094,
1565,0.00379,
1566,0.015566,
1567,0.019676,
1568,0.005033,
1569,0.002502,
1570,0.005325,
1571,0.004604,
1572,0.002979,
1573,0.002301,
1574,0.010921,
1575,0.002323,
1576,0.002766,
1577,0.003681,
1578,0.016219,
1579,0.002559,
1580,0.003467,
1581,0.002686,0.002686
1582,0.018618,0.018618
1583,0.110322,0.110322
1584,0.00778,0.00778
1585,0.004926,0.004926
1586,0.019499,0.019499
1587,0.002394,0.002394
1588,0.001858,0.001858
