bb_idx,MT_MHCnuggets,WT_MHCnuggets
257,-30788.32,
258,-22985.3,
259,-21874.74,
260,-30920.44,
261,-5441.37,
262,-35660.64,
263,-19670.61,
264,-9085.5,
265,-29042.02,
266,-26224.37,
267,-5451.25,
268,-33948.89,
269,-22073.88,
270,-26820.46,
271,-35975.24,
272,-30275.79,
273,-5453.45,
274,-33457.3,
275,-1887.15,
276,-7085.07,
277,-24658.63,
278,-28578.8,
279,-5456.62,
280,-27489.75,
281,-5825.13,
282,-5458.49,
283,-2949.79,
284,-22858.93,
285,-5469.0,
286,-13607.87,
287,-17206.46,
288,-16275.59,
289,-11066.73,
290,-26203.04,
291,-32068.36,-32068.36
292,-32232.41,-32232.41
293,-32536.04,-32536.04
294,-33762.2,-33762.2
295,-30393.19,-30393.19
296,-16031.04,-16031.04
297,-29207.27,-29207.27
298,-24528.16,-33890.91
299,-5466.12,-5343.65
300,-2122.35,-3913.01
301,-27973.28,-25615.13
302,-13180.11,-10777.85
303,-19175.29,-19175.29
304,-13455.34,-13455.34
305,-34375.64,-34375.64
306,-30643.43,-30643.43
307,-36180.22,-36180.22
308,-27579.2,-30247.48
309,-35478.33,-38341.26
310,-32053.98,-33223.29
311,-29552.38,-30517.59
312,-29797.21,-30664.28
313,-34203.14,-33310.91
314,-33706.76,
315,-722.41,
316,-30375.22,
317,-358.31,
318,-733.33,
319,-30275.9,
320,-27772.93,
321,-38327.84,
322,-26459.1,
323,-37767.21,
324,-25921.73,
325,-163.45,
326,-35053.88,
327,-17879.77,
328,-32887.4,-32887.4
329,-26803.28,-26803.28
330,-13908.38,-13908.38
331,-12334.66,-12334.66
332,-27079.8,-27079.8
333,-36809.84,-36809.84
334,-42832.4,-42539.96
335,-41240.67,-40974.27
336,-30113.81,-29400.73
337,-39913.35,-39462.23
338,-35817.06,-34332.01
339,-8902.73,-8902.73
340,-12363.72,-12363.72
341,-29083.49,-29083.49
342,-37971.14,-37971.14
343,-41644.68,-41644.68
344,-40394.38,-40394.38
345,-33388.54,-37655.75
346,-37511.55,-37544.27
347,-37295.4,-36181.7
348,-38000.33,-37514.89
349,-23199.25,-21560.38
350,-30794.18,-28068.79
351,-19540.6,-18646.51
352,-4385.37,-9732.8
353,-28960.89,-30021.39
354,-29962.96,-34753.94
355,-25220.5,-33141.11
356,-11478.47,-18508.9
357,-33491.74,-37461.22
358,-269.92,-26420.66
359,-31561.82,-36114.33
360,-37299.2,-38323.18
361,-27045.75,-27045.75
362,-186.67,-186.67
363,-3740.2,-3740.2
364,-1053.34,-26378.38
365,-14820.45,-16169.65
366,-7096.23,-9272.31
367,-14990.43,-17851.4
368,-28548.48,-29973.57
369,-10874.48,-19104.95
370,-11271.1,-24592.46
371,-25554.12,-35048.6
372,-28627.13,-27655.46
373,-7.17,-7.17
374,-42770.36,-42770.36
375,-40620.98,-40620.98
376,-40359.15,-40359.15
377,-554.25,-554.25
378,-21248.62,-21248.62
379,-23867.38,-23867.38
380,-9784.34,-9784.34
381,-34151.28,-34151.28
382,-84.07,-84.07
383,-22364.29,-22364.29
384,-27475.93,-526.03
385,-13171.26,-18295.93
386,-5956.06,-5956.06
387,-25108.37,-25108.37
388,-33746.69,-33746.69
389,-30288.25,-30288.25
390,-34305.06,-34305.06
391,-4428.68,-4428.68
392,-29159.94,-27843.39
393,-22633.71,-22633.71
394,-79.02,-79.02
395,-38459.81,-38459.81
396,-25099.75,-25099.75
397,-15523.71,-15523.71
398,-4447.67,-1925.63
399,-6655.4,-3452.5
400,-16.29,-47.79
401,-16916.02,-26914.81
402,-740.41,-2312.34
403,-10679.18,-14571.8
404,-36319.83,-37486.74
405,-37707.52,-37337.23
406,-24047.12,-29405.36
407,-34108.6,-34108.6
408,-12752.67,-12752.67
409,-2694.32,-2694.32
410,-32556.65,-32556.65
411,-35365.03,-28877.84
412,-3279.87,-1073.01
413,-21224.25,-10808.98
414,-1438.46,-454.75
415,-38048.62,-33109.34
416,-14407.76,-10460.73
417,-38964.64,-38964.64
418,-22764.71,-22764.71
419,-12002.84,-12002.84
420,-5490.8,-5490.8
421,-5431.41,-5431.41
422,-3828.87,-3828.87
423,-37883.02,-37883.02
424,-31076.98,-34837.34
425,-19860.94,-23129.88
426,-8960.65,-11664.9
427,-9282.94,-11244.12
428,-7051.37,-11122.98
429,-1426.88,-1063.45
430,-2487.3,-6988.24
431,-5476.07,
432,-33915.9,
433,-34191.7,
434,-28553.48,
435,-39074.5,
436,-34786.72,
437,-5475.1,
438,-33683.27,
439,-30512.92,
440,-29070.67,
441,-41732.6,
442,-37029.25,
443,-5451.9,
444,-25157.31,
445,-27724.24,
446,-692.15,
447,-38406.11,
448,-34128.27,
449,-5447.7,
450,-18760.37,
451,-32502.07,
452,-8974.67,
453,-34821.48,
454,-32302.46,
455,-5453.97,
456,-37757.08,
457,-32052.93,
458,-16722.33,
459,-31496.75,
460,-36026.9,
461,-5447.65,
462,-14415.34,
463,-32635.72,
464,-22355.2,
465,-30416.44,
466,-31611.95,
467,-5436.08,
468,-41109.65,
469,-37466.18,
470,-22310.79,
471,-36506.45,
472,-36079.42,
473,-5449.16,
474,-39148.48,
475,-18705.78,
476,-11848.2,
477,-38930.1,
478,-37893.34,
479,-5453.64,
480,-37185.41,
481,-16457.14,
482,-19229.01,
483,-42388.23,
484,-39043.62,
485,-5443.74,
486,-33909.66,
487,-15304.64,
488,-6690.44,
489,-40583.3,
490,-39598.25,
491,-5444.84,
492,-26098.65,
493,-19067.02,
494,-21124.05,
495,-276.55,
496,-25249.78,
497,-5441.09,
498,-9.07,
499,-11668.5,
500,-95.59,
501,-4475.01,
502,-25941.83,
503,-5434.45,
504,-36217.07,
505,-24283.67,
506,-25189.33,
507,-140.86,
508,-20757.65,
509,-5442.26,
510,-24938.05,
511,-32974.97,
512,-35882.78,
513,-2612.84,
514,-30143.08,
515,-3907.25,-3907.25
516,-27011.46,-27011.46
517,-33968.33,-33968.33
518,-235.37,-235.37
519,-2642.78,-2642.78
520,-13844.38,-7413.77
521,-5.71,-6.95
522,-18243.74,-20842.72
523,-37780.75,-37848.2
524,-31722.8,-31134.3
525,-5440.2,-4820.6
526,-5448.19,
527,-11864.4,
528,-1115.87,
529,-32670.47,
530,-7491.05,
531,-33982.62,
532,-5445.15,
533,-34295.36,
534,-279.41,
535,-28695.79,
536,-13501.52,
537,-30865.73,
538,-5424.37,
539,-31540.05,
540,-4008.78,
541,-32861.71,
542,-22556.0,
543,-25392.63,
544,-5436.64,
545,-36614.91,
546,-18490.21,
547,-29956.21,
548,-12673.95,
549,-33715.24,
550,-5445.5,
551,-18878.15,
552,-31982.66,
553,-36783.62,
554,-4922.1,
555,-31698.16,
556,-5474.08,
557,-31141.58,
558,-22800.64,
559,-25249.42,
560,-10643.85,
561,-26460.98,
562,-5428.89,
563,-36238.95,
564,-20645.45,
565,-18150.94,
566,-18673.62,
567,-26786.79,
568,-5466.13,
569,-9372.07,
570,-34767.23,
571,-36015.34,
572,-40642.51,
573,-37886.83,
574,-5434.82,
575,-9639.36,
576,-36610.83,
577,-35126.53,
578,-31548.32,
579,-34973.01,
580,-5377.18,
581,-20033.74,
582,-33429.76,
583,-36532.86,
584,-23643.07,
585,-33563.36,
586,-5429.92,
587,-37270.76,
588,-30253.92,
589,-29729.32,
590,-9244.06,
591,-37409.5,
592,-5448.5,
593,-22545.33,
594,-14960.04,
595,-33211.18,
596,-6649.85,
597,-36474.55,
598,-5463.23,
599,-8172.59,
600,-77.42,
601,-3950.58,
602,-3374.79,
603,-32256.36,
604,-5424.04,
605,-20.26,
606,-9870.34,
607,-21072.92,
608,-32040.81,
609,-36313.48,
610,-5422.69,
611,-1410.66,
612,-28205.29,
613,-25681.69,
614,-8204.74,
615,-35136.4,
616,-5422.16,
617,-4799.68,
618,-34170.36,
619,-31925.56,
620,-6651.15,
621,-35719.43,
622,-5428.79,
623,-35019.16,
624,-20087.6,
625,-27126.35,
626,-1224.45,
627,-37809.05,
628,-5458.97,
629,-4922.32,
630,-27062.55,
631,-21409.54,
632,-22788.32,
633,-36086.52,
634,-5451.83,
635,-23857.95,
636,-2293.22,
637,-22861.97,
638,-7867.26,
639,-31284.76,
640,-5431.61,
641,-24308.57,
642,-37608.85,
643,-5437.37,
644,-169.46,
645,-38051.32,
646,-5441.98,
647,-20367.43,
648,-40181.46,
649,-5451.0,
650,-31163.62,
651,-38362.79,
652,-5434.51,
653,-29212.53,
654,-38560.76,
655,-5424.36,
656,-27403.56,
657,-35486.39,
658,-5457.47,
659,-5075.6,
660,-30529.38,
661,-5447.01,
662,-15438.16,
663,-36037.02,
664,-5456.86,
665,-1410.8,
666,-31548.95,
667,-5434.05,
668,-9687.39,
669,-31609.44,
670,-5432.01,
671,-22341.9,
672,-33456.81,
673,-5491.01,
674,-16720.29,
675,-30256.18,
676,-5424.36,
677,-27403.56,
678,-35486.39,
679,-5457.47,
680,-5075.6,
681,-30529.38,
682,-5447.01,
683,-15438.16,
684,-36037.02,
685,-5456.86,
686,-1410.8,
687,-31548.95,
688,-5434.05,
689,-9687.39,
690,-31609.44,
691,-5432.01,
692,-22341.9,
693,-33456.81,
694,-5491.01,
695,-16720.29,
696,-30256.18,
697,-5459.11,
698,-21141.82,
699,-30534.19,
700,-5460.88,
701,-22925.39,
702,-37518.81,
703,-5445.76,
704,-37406.18,
705,-37714.33,
706,-5432.22,
707,-31375.32,
708,-8732.13,
709,-5428.99,
710,-35340.31,
711,-35393.5,
712,-5420.17,
713,-33084.06,
714,-35908.16,
715,-5437.86,
716,-29961.84,
717,-35899.79,
718,-5432.46,
719,-30246.92,
720,-31784.44,
721,-5619.49,
722,-5693.65,
723,-35273.99,
724,-28460.64,
725,-5549.07,
726,-5647.58,
727,-5560.43,
728,-37965.76,
729,-29953.17,
730,-3799.05,
731,-5620.72,
732,-5778.08,
733,-39245.46,
734,-33900.4,
735,-5145.72,
736,-5594.54,
737,-5689.3,
738,-34244.09,
739,-2541.49,
740,-3507.94,
741,-5634.52,
742,-5717.36,
743,-34915.94,
744,-17998.58,
745,-22762.72,
746,-5616.87,
747,-5767.38,
748,-35610.53,
749,-32231.85,
750,-17001.48,
751,-5574.05,
752,-5793.12,
753,-33497.7,
754,-35768.27,
755,-66.65,
756,-5615.43,
757,-5761.96,
758,-17457.68,
759,-32321.33,
760,-231.76,
761,-5629.99,
762,-5727.92,
763,-38837.39,
764,-35979.93,
765,-9013.35,
766,-5438.78,
767,-5689.72,
768,-34664.5,
769,-12850.73,
770,-67.03,
771,-5339.74,
772,-5596.51,
773,-32929.59,
774,-18936.03,
775,-6513.46,
776,-5640.06,
777,-5404.41,
778,-30741.24,
779,-37406.93,
780,-27534.85,
781,-5619.17,
782,-5748.64,
783,-33158.43,
784,-36826.6,
785,-34615.01,
786,-5642.15,
787,-5580.8,
788,-31303.94,
789,-15705.22,
790,-6.23,
791,-5383.35,
792,-728.17,
793,-36232.13,
794,-33105.44,
795,-17696.25,
796,-849.62,
797,-5527.16,
798,-39123.56,
799,-28249.59,
800,-3543.32,
801,-5648.13,
802,-5694.87,
803,-38453.55,
804,-36727.91,
805,-7398.05,
806,-5651.6,
807,-5682.98,
808,-35133.83,
809,-20797.02,
810,-1560.95,
811,-5695.18,
812,-5795.93,
813,-32205.9,
814,-22684.99,
815,-17825.44,
816,-5680.36,
817,-5578.25,
818,-3846.74,
819,-26284.29,
820,-4976.23,
821,-5564.81,
822,-5755.55,
823,-36468.02,
824,-27386.4,
825,-13.27,
826,-5640.38,
827,-4807.06,
828,-38439.14,
829,-32617.48,
830,-6318.25,
831,-5607.28,
832,-5455.04,
833,-39525.06,
834,-35357.41,
835,-28976.52,
836,-5634.49,
837,-5721.51,
838,-38636.32,
839,-5866.25,
840,-6632.17,
841,-5602.37,
842,-28645.02,
843,-4938.63,
844,-398.8,
845,-5577.55,
846,-10033.56,
847,-4973.75,
848,-12157.52,
849,-5583.42,
850,-26600.11,
851,-4971.92,
852,-14775.33,
853,-4030.28,
854,-487.44,
855,-4985.72,
856,-717.3,
857,-5562.67,
858,-19076.9,
859,-4982.0,
860,-3626.31,
861,-5597.74,
862,-37146.77,
863,-4831.24,
864,-19256.79,
865,-5626.91,
866,-39454.76,
867,-4974.87,
868,-16171.82,
869,-5550.13,
870,-22752.05,
871,-4987.74,
872,-2989.57,
873,-5618.54,
874,-18880.63,
875,-4985.37,
876,-2653.12,
877,-5691.87,
878,-15269.39,
879,-4973.48,
880,-4257.71,
881,-5597.91,
882,-37130.92,
883,-4965.35,
884,-19340.57,
885,-5601.49,
886,-33899.55,
887,-4976.58,
888,-21462.7,
889,-5636.87,
890,-13213.57,
891,-4910.97,
892,-24753.43,
893,-5771.44,
894,-29019.74,
895,-4972.03,
896,-17553.72,
897,-5620.13,
898,-23978.52,
899,-4988.53,
900,-13319.04,
901,-5577.86,
902,-20502.44,
903,-4989.78,
904,-2172.73,
905,-5583.9,
906,-18629.83,
907,-4987.65,
908,-18793.07,
909,-5583.94,
910,-34664.29,
911,-4938.95,
912,-3284.7,
913,-5740.17,
914,-8578.71,
915,-4995.69,
916,-5238.85,
917,-5612.93,
918,-38704.98,
919,-4978.24,
920,-18354.28,
921,-5594.16,
922,-28380.5,
923,-4976.42,
924,-916.34,
925,-5728.64,
926,-6045.41,
927,-4987.1,
928,-1212.52,
929,-5620.25,
930,-2480.37,
931,-4901.64,
932,-12402.59,
933,-5607.0,
934,-29024.33,
935,-4985.65,
936,-1316.25,
937,-5573.4,
938,-37429.53,
939,-4977.93,
940,-15426.7,
941,-5580.13,
942,-36556.56,
943,-4985.32,
944,-28989.35,
945,-5597.44,
946,-34207.04,
947,-4984.38,
948,-18493.8,
949,-5614.12,
950,-26433.55,
951,-4943.29,
952,-5915.46,
953,-5609.35,
954,-138.3,
955,-4976.89,
956,-748.58,
957,-5622.5,
958,-35887.71,
959,-4988.67,
960,-30127.23,
961,-5612.9,
962,-33583.19,
963,-4978.24,
964,-26829.25,
965,-5817.83,
966,-15345.69,
967,-4976.77,
968,-8939.84,
969,-5586.77,
970,-41059.12,
971,-4994.17,
972,-20020.96,
973,-5588.59,
974,-40648.81,
975,-4930.33,
976,-8035.9,
977,-5605.03,
978,-41041.56,
979,-4937.38,
980,-21023.88,
981,-5592.44,
982,-42937.99,
983,-4978.09,
984,-29891.11,
985,-5588.67,
986,-40080.45,
987,-4965.78,
988,-30333.6,
989,-5590.0,
990,-40740.13,
991,-4989.27,
992,-23998.29,
993,-5593.45,
994,-38880.2,
995,-4941.79,
996,-30824.08,
997,-5606.3,
998,-32213.46,
999,-4941.54,
1000,-11409.84,
1001,-5630.4,
1002,-38529.62,
1003,-4987.05,
1004,-29446.56,
1005,-5626.5,
1006,-33819.91,
1007,-4985.13,
1008,-23821.45,
1009,-5609.94,
1010,-34416.04,
1011,-4943.07,
1012,-26032.21,
1013,-5815.74,
1014,-9410.44,
1015,-4978.86,
1016,-4471.28,
1017,-5586.99,
1018,-38015.81,
1019,-20771.51,
1020,-5624.8,
1021,-36333.31,
1022,-23920.7,
1023,-5758.18,
1024,-29698.49,
1025,-20213.04,
1026,-5608.22,
1027,-33337.72,
1028,-6857.33,
1029,-5655.47,
1030,-37937.83,
1031,-18866.55,
1032,-5679.34,
1033,-33451.39,
1034,-8035.56,
1035,-5605.93,
1036,-35756.35,
1037,-12703.92,
1038,-5597.3,
1039,-34007.6,
1040,-17459.33,
1041,-5597.55,
1042,-35136.75,
1043,-10185.36,
1044,-5614.54,
1045,-2347.03,
1046,-19257.47,
1047,-5585.33,
1048,-35644.34,
1049,-14302.2,
1050,-5650.15,
1051,-38902.48,
1052,-14206.88,
1053,-5578.06,
1054,-26.98,
1055,-14502.95,
1056,-5603.04,
1057,-1102.85,
1058,-22082.86,
1059,-5586.81,
1060,-31766.94,
1061,-27650.01,
1062,-5597.74,
1063,-158.69,
1064,-16514.71,
1065,-5631.09,
1066,-26038.34,
1067,-10607.06,
1068,-5618.73,
1069,-36368.24,
1070,-21660.8,
1071,-5608.16,
1072,-13984.96,
1073,-18420.13,
1074,-5596.79,
1075,-6045.42,
1076,-19394.53,
1077,-5595.28,
1078,-21954.69,
1079,-19201.76,
1080,-5608.47,
1081,-18028.57,
1082,-25851.68,
1083,-5779.37,
1084,-35046.76,
1085,-16807.33,
1086,-5614.22,
1087,-32944.18,
1088,-7275.97,
1089,-5602.14,
1090,-22006.54,
1091,-4124.82,
1092,-5567.94,
1093,-945.07,
1094,-9536.25,
1095,-5621.78,
1096,-1455.11,
1097,-1835.68,
1098,-5579.59,
1099,-1857.81,
1100,-1566.98,
1101,-5642.29,
1102,-26959.19,
1103,-1676.56,
1104,-5554.45,
1105,-852.57,
1106,-130.63,
1107,-5690.93,
1108,-3670.92,
1109,-3272.66,
1110,-5572.22,
1111,-36552.78,
1112,-962.75,
1113,-5597.81,
1114,-35950.26,
1115,-9547.3,
1116,-5622.13,
1117,-37559.44,
1118,-5771.18,
1119,-5551.53,
1120,-37539.48,
1121,-5999.1,
1122,-5599.76,
1123,-38617.32,
1124,-17367.73,
1125,-5605.65,
1126,-33985.59,
1127,-12678.86,
1128,-5578.06,
1129,-26.98,
1130,-14502.95,
1131,-5603.04,
1132,-1102.85,
1133,-22082.86,
1134,-5586.81,
1135,-31766.94,
1136,-27650.01,
1137,-5597.74,
1138,-158.69,
1139,-16514.71,
1140,-5631.09,
1141,-26038.34,
1142,-10607.06,
1143,-5618.73,
1144,-36368.24,
1145,-21660.8,
1146,-5608.16,
1147,-13984.96,
1148,-18420.13,
1149,-5596.79,
1150,-6045.42,
1151,-19394.53,
1152,-5595.28,
1153,-21954.69,
1154,-19201.76,
1155,-5608.47,
1156,-18028.57,
1157,-25851.68,
1158,-5779.37,
1159,-35046.76,
1160,-16807.33,
1161,-5614.22,
1162,-32944.18,
1163,-7275.97,
1164,-5602.14,
1165,-22006.54,
1166,-4124.82,
1167,-5567.94,
1168,-945.07,
1169,-9536.25,
1170,-5621.78,
1171,-1455.11,
1172,-1835.68,
1173,-5579.59,
1174,-1857.81,
1175,-1566.98,
1176,-5717.18,
1177,-18907.48,
1178,-4986.01,
1179,-17776.42,
1180,-37089.3,
1181,-5578.53,
1182,-22032.9,
1183,-4983.81,
1184,-17532.04,
1185,-37113.87,
1186,-5574.99,
1187,-28831.35,
1188,-4986.97,
1189,-11226.3,
1190,-35084.28,
1191,-5603.36,
1192,-18228.71,
1193,-4987.47,
1194,-17259.92,
1195,-28025.66,
1196,-5626.79,
1197,-1728.44,
1198,-4966.8,
1199,-19591.6,
1200,-18087.02,
1201,-5630.94,
1202,-27777.02,
1203,-4981.87,
1204,-5516.11,
1205,-24971.8,
1206,-3914.47,
1207,-38.87,
1208,-4989.52,
1209,-5226.56,
1210,-3039.23,
1211,-5628.35,
1212,-6466.35,
1213,-4992.04,
1214,-14020.27,
1215,-22649.32,
1216,-5610.1,
1217,-5878.72,
1218,-4969.43,
1219,-26416.54,
1220,-20004.87,
1221,-5628.7,
1222,-10613.41,
1223,-4985.4,
1224,-17684.44,
1225,-21249.89,
1226,-5616.86,
1227,-16233.9,
1228,-4987.48,
1229,-16561.33,
1230,-20100.52,
1231,-5744.34,
1232,-26671.6,
1233,-4984.07,
1234,-9868.63,
1235,-29323.81,
1236,-5588.07,
1237,-29512.57,
1238,-4979.31,
1239,-18067.85,
1240,-26745.6,
1241,-5670.42,
1242,-31543.5,
1243,-4986.14,
1244,-5665.35,
1245,-32449.14,
1246,-5483.09,
1247,-3308.31,
1248,-4961.87,
1249,-7138.88,
1250,-18900.45,
1251,-4977.92,
1252,-1068.99,
1253,-4985.97,
1254,-1803.84,
1255,-14683.25,
1256,-5603.36,
1257,-18228.71,
1258,-4987.47,
1259,-17259.92,
1260,-28025.66,
1261,-5626.79,
1262,-1728.44,
1263,-4966.8,
1264,-19591.6,
1265,-18087.02,
1266,-5630.94,
1267,-27777.02,
1268,-4981.87,
1269,-5516.11,
1270,-24971.8,
1271,-3914.47,
1272,-38.87,
1273,-4989.52,
1274,-5226.56,
1275,-3039.23,
1276,-5628.35,
1277,-6466.35,
1278,-4992.04,
1279,-14020.27,
1280,-22649.32,
1281,-5610.1,
1282,-5878.72,
1283,-4969.43,
1284,-26416.54,
1285,-20004.87,
1286,-5628.7,
1287,-10613.41,
1288,-4985.4,
1289,-17684.44,
1290,-21249.89,
1291,-5616.86,
1292,-16233.9,
1293,-4987.48,
1294,-16561.33,
1295,-20100.52,
1296,-5744.34,
1297,-26671.6,
1298,-4984.07,
1299,-9868.63,
1300,-29323.81,
1301,-5588.07,
1302,-29512.57,
1303,-4979.31,
1304,-18067.85,
1305,-26745.6,
1306,-5670.42,
1307,-31543.5,
1308,-4986.14,
1309,-5665.35,
1310,-32449.14,
1311,-5483.09,
1312,-3308.31,
1313,-4961.87,
1314,-7138.88,
1315,-18900.45,
1316,-4977.92,
1317,-1068.99,
1318,-4985.97,
1319,-1803.84,
1320,-14683.25,
1321,-5647.78,
1322,-23464.64,
1323,-4984.99,
1324,-7907.26,
1325,-31583.8,
1326,-5593.92,
1327,-22820.28,
1328,-4985.28,
1329,-8914.25,
1330,-27199.77,
1331,-5594.1,
1332,-35424.93,
1333,-4985.81,
1334,-11715.34,
1335,-39004.76,
1336,-5598.0,
1337,-18456.69,
1338,-4970.68,
1339,-703.91,
1340,-34634.47,
1341,-5575.1,
1342,-12237.17,
1343,-4985.21,
1344,-4725.67,
1345,-28442.03,
1346,-5612.03,
1347,-30087.41,
1348,-4977.25,
1349,-20304.91,
1350,-33078.44,
1351,-5606.29,
1352,-22581.07,
1353,-4944.19,
1354,-15399.31,
1355,-36244.79,
1356,-3423.58,
1357,-10469.41,
1358,-4986.36,
1359,-361.59,
1360,-2827.3,
1361,-5560.81,
1362,-11833.47,
1363,-4970.53,
1364,-4892.07,
1365,-29607.63,
1366,-5599.7,
1367,-12560.91,
1368,-4974.51,
1369,-21281.34,
1370,-35734.77,
1371,-5670.76,
1372,-29696.21,
1373,-4981.2,
1374,-12296.51,
1375,-34384.18,
1376,-5395.23,
1377,-22808.24,
1378,-4967.62,
1379,-161.55,
1380,-19624.87,
1381,-5595.42,
1382,-38768.55,
1383,-4885.62,
1384,-25467.01,
1385,-37594.04,
1386,-5607.95,
1387,-17138.69,
1388,-4978.21,
1389,-23288.45,
1390,-32785.31,
1391,-5637.85,
1392,-3881.68,
1393,-4966.7,
1394,-17464.29,
1395,-29664.35,
1396,-5717.18,
1397,-18907.48,
1398,-4986.01,
1399,-17776.42,
1400,-37089.3,
1401,-5578.53,
1402,-22032.9,
1403,-4983.81,
1404,-17532.04,
1405,-37113.87,
1406,-5574.99,
1407,-28831.35,
1408,-4986.97,
1409,-11226.3,
1410,-35084.28,
1411,-5603.36,
1412,-18228.71,
1413,-4987.47,
1414,-17259.92,
1415,-28025.66,
1416,-5626.79,
1417,-1728.44,
1418,-4966.8,
1419,-19591.6,
1420,-18087.02,
1421,-5630.94,
1422,-27777.02,
1423,-4981.87,
