bb_idx,MT_CNNeo,WT_CNNeo
500,0.914719,0.914719
501,0.191991,0.191991
502,0.915529,0.915529
503,0.875194,0.875194
504,0.902953,0.902953
505,0.172782,0.172782
506,0.894982,0.894982
507,0.852896,0.852896
508,0.913946,0.913946
509,0.175949,0.175949
510,0.894166,0.894166
511,0.852288,0.852288
512,0.906893,0.906893
513,0.157445,0.157445
514,0.896113,0.896113
515,0.854894,0.854894
516,0.921081,0.921081
517,0.174503,0.174503
518,0.904631,0.904631
519,0.864327,0.864327
520,0.913475,0.913475
521,0.164844,0.164844
522,0.896602,0.896602
523,0.855432,0.855432
524,0.895667,0.895667
525,0.185941,0.185941
526,0.903794,0.903794
527,0.862768,0.862768
528,0.907314,0.907314
529,0.225471,0.225471
530,0.921414,0.921414
531,0.884124,0.884124
532,0.923052,0.923052
533,0.155134,0.155134
534,0.88302,0.88302
535,0.841842,0.841842
536,0.914719,0.914719
537,0.19721,0.19721
538,0.908093,0.908093
539,0.868925,0.868925
540,0.916129,0.916129
541,0.181389,0.181389
542,0.909664,0.909664
543,0.869084,0.869084
544,0.906893,0.906893
545,0.191991,0.160412
546,0.915529,0.8995
547,0.875194,0.858553
548,0.902953,0.914719
549,0.193992,0.193992
550,0.914681,0.914681
551,0.874623,0.874623
552,0.909723,0.909723
553,0.160412,0.160412
554,0.8995,0.8995
555,0.858553,0.858553
556,0.914719,0.914719
557,0.172782,0.172782
558,0.894982,0.894982
559,0.852896,0.852896
560,0.913946,0.913946
561,0.175949,0.175949
562,0.894166,0.894166
563,0.852288,0.852288
564,0.906893,0.906893
565,0.157445,0.157445
566,0.896113,0.896113
567,0.854894,0.854894
568,0.921081,0.921081
569,0.174503,0.174503
570,0.904631,0.904631
571,0.864327,0.864327
572,0.913475,0.913475
573,0.164844,0.164844
574,0.896602,0.896602
575,0.855432,0.855432
576,0.895667,0.895667
577,0.185941,0.185941
578,0.903794,0.903794
579,0.862768,0.862768
580,0.907314,0.907314
581,0.225471,0.225471
582,0.921414,0.921414
583,0.884124,0.884124
584,0.923052,0.923052
585,0.155134,0.155134
586,0.88302,0.88302
587,0.841842,0.841842
588,0.914719,0.914719
589,0.19721,0.19721
590,0.908093,0.908093
591,0.868925,0.868925
592,0.916129,0.916129
593,0.181389,0.181389
594,0.909664,0.909664
595,0.869084,0.869084
596,0.906893,0.906893
597,0.191991,0.160412
598,0.915529,0.8995
599,0.875194,0.858553
600,0.902953,0.914719
601,0.193992,0.193992
602,0.914681,0.914681
603,0.874623,0.874623
604,0.909723,0.909723
605,0.172782,0.172782
606,0.894982,0.894982
607,0.852896,0.852896
608,0.913946,0.913946
609,0.175949,0.175949
610,0.894166,0.894166
611,0.852288,0.852288
612,0.906893,0.906893
613,0.157445,0.157445
614,0.896113,0.896113
615,0.854894,0.854894
616,0.921081,0.921081
617,0.174503,0.174503
618,0.904631,0.904631
619,0.864327,0.864327
620,0.913475,0.913475
621,0.164844,0.164844
622,0.896602,0.896602
623,0.855432,0.855432
624,0.895667,0.895667
625,0.185941,0.185941
626,0.903794,0.903794
627,0.862768,0.862768
628,0.907314,0.907314
629,0.225471,0.225471
630,0.921414,0.921414
631,0.884124,0.884124
632,0.923052,0.923052
633,0.155134,0.155134
634,0.88302,0.88302
635,0.841842,0.841842
636,0.914719,0.914719
637,0.19721,0.19721
638,0.908093,0.908093
639,0.868925,0.868925
640,0.916129,0.916129
641,0.181389,0.181389
642,0.909664,0.909664
643,0.869084,0.869084
644,0.906893,0.906893
645,0.191991,0.160412
646,0.915529,0.8995
647,0.875194,0.858553
648,0.902953,0.914719
649,0.172782,0.172782
650,0.894982,0.894982
651,0.852896,0.852896
652,0.913946,0.913946
653,0.175949,0.175949
654,0.894166,0.894166
655,0.852288,0.852288
656,0.906893,0.906893
657,0.157445,0.157445
658,0.896113,0.896113
659,0.854894,0.854894
660,0.921081,0.921081
661,0.174503,0.174503
662,0.904631,0.904631
663,0.864327,0.864327
664,0.913475,0.913475
665,0.164844,0.164844
666,0.896602,0.896602
667,0.855432,0.855432
668,0.895667,0.895667
669,0.185941,0.185941
670,0.903794,0.903794
671,0.862768,0.862768
672,0.907314,0.907314
673,0.225471,0.225471
674,0.921414,0.921414
675,0.884124,0.884124
676,0.923052,0.923052
677,0.155134,0.155134
678,0.88302,0.88302
679,0.841842,0.841842
680,0.914719,0.914719
681,0.19721,0.19721
682,0.908093,0.908093
683,0.868925,0.868925
684,0.916129,0.916129
685,0.181389,0.181389
686,0.909664,0.909664
687,0.869084,0.869084
688,0.906893,0.906893
689,0.191991,0.191991
690,0.915529,0.915529
691,0.875194,0.875194
692,0.902953,0.902953
693,0.149345,0.149345
694,0.885001,0.885001
695,0.842426,0.842426
696,0.873429,0.873429
697,0.193992,0.193992
698,0.914681,0.914681
699,0.874623,0.874623
700,0.909723,0.909723
701,0.206098,0.206098
702,0.913767,0.913767
703,0.876529,0.876529
704,0.914719,0.914719
705,0.233502,0.233502
706,0.9189,0.9189
707,0.881659,0.881659
708,0.902361,0.902361
709,0.169708,0.169708
710,0.890503,0.890503
711,0.849232,0.849232
712,0.906893,0.906893
713,0.183355,0.183355
714,0.910336,0.910336
715,0.869777,0.869777
716,0.916129,0.916129
717,0.147103,0.147103
718,0.877264,0.877264
719,0.835134,0.835134
720,0.902953,0.902953
721,0.187659,0.187659
722,0.908547,0.908547
723,0.869222,0.869222
724,0.897486,0.897486
725,0.16063,0.16063
726,0.900544,0.900544
727,0.858784,0.858784
728,0.907314,0.907314
729,0.25422,0.25422
730,0.925029,0.925029
731,0.889942,0.889942
732,0.902953,0.902953
733,0.160412,0.160412
734,0.8995,0.8995
735,0.858553,0.858553
736,0.914719,0.914719
737,0.228553,0.228553
738,0.920573,0.920573
739,0.88319,0.88319
740,0.902953,0.902953
741,0.183355,0.183355
742,0.910336,0.910336
743,0.869777,0.869777
744,0.923133,0.923133
745,0.157445,0.157445
746,0.896113,0.896113
747,0.854894,0.854894
748,0.924388,0.924388
749,0.160412,0.160412
750,0.8995,0.8995
751,0.858553,0.858553
752,0.914719,0.914719
753,0.160118,0.160118
754,0.899121,0.899121
755,0.858085,0.858085
756,0.910655,0.910655
757,0.191991,0.191991
758,0.915529,0.915529
759,0.875194,0.875194
760,0.902953,0.902953
761,0.149345,0.149345
762,0.885001,0.885001
763,0.842426,0.842426
764,0.873429,0.873429
765,0.193992,0.193992
766,0.914681,0.914681
767,0.874623,0.874623
768,0.909723,0.909723
769,0.206098,0.206098
770,0.913767,0.913767
771,0.876529,0.876529
772,0.914719,0.914719
773,0.233502,0.233502
774,0.9189,0.9189
775,0.881659,0.881659
776,0.902361,0.902361
777,0.169708,0.169708
778,0.890503,0.890503
779,0.849232,0.849232
780,0.906893,0.906893
781,0.183355,0.183355
782,0.910336,0.910336
783,0.869777,0.869777
784,0.916129,0.916129
785,0.147103,0.147103
786,0.877264,0.877264
787,0.835134,0.835134
788,0.902953,0.902953
789,0.187659,0.187659
790,0.908547,0.908547
791,0.869222,0.869222
792,0.897486,0.897486
793,0.16063,0.16063
794,0.900544,0.900544
795,0.858784,0.858784
796,0.907314,0.907314
797,0.25422,0.25422
798,0.925029,0.925029
799,0.889942,0.889942
800,0.902953,0.902953
801,0.160412,0.160412
802,0.8995,0.8995
803,0.858553,0.858553
804,0.914719,0.914719
805,0.228553,0.228553
806,0.920573,0.920573
807,0.88319,0.88319
808,0.902953,0.902953
809,0.183355,0.183355
810,0.910336,0.910336
811,0.869777,0.869777
812,0.923133,0.923133
813,0.157445,0.157445
814,0.896113,0.896113
815,0.854894,0.854894
816,0.924388,0.924388
817,0.160412,0.160412
818,0.8995,0.8995
819,0.858553,0.858553
820,0.914719,0.914719
821,0.191991,0.191991
822,0.915529,0.915529
823,0.875194,0.875194
824,0.902953,0.902953
825,0.149345,0.149345
826,0.885001,0.885001
827,0.842426,0.842426
828,0.873429,0.873429
829,0.193992,0.193992
830,0.914681,0.914681
831,0.874623,0.874623
832,0.909723,0.909723
833,0.206098,0.206098
834,0.913767,0.913767
835,0.876529,0.876529
836,0.914719,0.914719
837,0.233502,0.233502
838,0.9189,0.9189
839,0.881659,0.881659
840,0.902361,0.902361
841,0.169708,0.169708
842,0.890503,0.890503
843,0.849232,0.849232
844,0.906893,0.906893
845,0.183355,0.183355
846,0.910336,0.910336
847,0.869777,0.869777
848,0.916129,0.916129
849,0.147103,0.147103
850,0.877264,0.877264
851,0.835134,0.835134
852,0.902953,0.902953
853,0.187659,0.187659
854,0.908547,0.908547
855,0.869222,0.869222
856,0.897486,0.897486
857,0.16063,0.16063
858,0.900544,0.900544
859,0.858784,0.858784
860,0.907314,0.907314
861,0.25422,0.25422
862,0.925029,0.925029
863,0.889942,0.889942
864,0.902953,0.902953
865,0.160412,0.160412
866,0.8995,0.8995
867,0.858553,0.858553
868,0.914719,0.914719
869,0.228553,0.228553
870,0.920573,0.920573
871,0.88319,0.88319
872,0.902953,0.902953
873,0.183355,0.183355
874,0.910336,0.910336
875,0.869777,0.869777
876,0.923133,0.923133
877,0.157445,0.157445
878,0.896113,0.896113
879,0.854894,0.854894
880,0.924388,0.924388
881,0.191991,0.191991
882,0.915529,0.915529
883,0.875194,0.875194
884,0.902953,0.902953
885,0.149345,0.149345
886,0.885001,0.885001
887,0.842426,0.842426
888,0.873429,0.873429
889,0.193992,0.193992
890,0.914681,0.914681
891,0.874623,0.874623
892,0.909723,0.909723
893,0.206098,0.206098
894,0.913767,0.913767
895,0.876529,0.876529
896,0.914719,0.914719
897,0.233502,0.233502
898,0.9189,0.9189
899,0.881659,0.881659
900,0.902361,0.902361
901,0.169708,0.169708
902,0.890503,0.890503
903,0.849232,0.849232
904,0.906893,0.906893
905,0.183355,0.183355
906,0.910336,0.910336
907,0.869777,0.869777
908,0.916129,0.916129
909,0.147103,0.147103
910,0.877264,0.877264
911,0.835134,0.835134
912,0.902953,0.902953
913,0.187659,0.187659
914,0.908547,0.908547
915,0.869222,0.869222
916,0.897486,0.897486
917,0.16063,0.16063
918,0.900544,0.900544
919,0.858784,0.858784
920,0.907314,0.907314
921,0.25422,0.25422
922,0.925029,0.925029
923,0.889942,0.889942
924,0.902953,0.902953
925,0.160412,0.160412
926,0.8995,0.8995
927,0.858553,0.858553
928,0.914719,0.914719
929,0.228553,0.228553
930,0.920573,0.920573
931,0.88319,0.88319
932,0.902953,0.902953
933,0.183355,0.183355
934,0.910336,0.910336
935,0.869777,0.869777
936,0.923133,0.923133
937,0.191991,0.191991
938,0.915529,0.915529
939,0.875194,0.875194
940,0.902953,0.902953
941,0.149345,0.149345
942,0.885001,0.885001
943,0.842426,0.842426
944,0.873429,0.873429
945,0.193992,0.193992
946,0.914681,0.914681
947,0.874623,0.874623
948,0.909723,0.909723
949,0.206098,0.206098
950,0.913767,0.913767
951,0.876529,0.876529
952,0.914719,0.914719
953,0.233502,0.233502
954,0.9189,0.9189
955,0.881659,0.881659
956,0.902361,0.902361
957,0.169708,0.169708
958,0.890503,0.890503
959,0.849232,0.849232
960,0.906893,0.906893
961,0.183355,0.183355
962,0.910336,0.910336
963,0.869777,0.869777
964,0.916129,0.916129
965,0.147103,0.147103
966,0.877264,0.877264
967,0.835134,0.835134
968,0.902953,0.902953
969,0.187659,0.187659
970,0.908547,0.908547
971,0.869222,0.869222
972,0.897486,0.897486
973,0.16063,0.16063
974,0.900544,0.900544
975,0.858784,0.858784
976,0.907314,0.907314
977,0.25422,0.25422
978,0.925029,0.925029
979,0.889942,0.889942
980,0.902953,0.902953
981,0.160412,0.160412
982,0.8995,0.8995
983,0.858553,0.858553
984,0.914719,0.914719
985,0.228553,0.228553
986,0.920573,0.920573
987,0.88319,0.88319
988,0.902953,0.902953
989,0.191991,0.191991
990,0.915529,0.915529
991,0.875194,0.875194
992,0.902953,0.902953
993,0.149345,0.149345
994,0.885001,0.885001
995,0.842426,0.842426
996,0.873429,0.873429
997,0.193992,0.193992
998,0.914681,0.914681
999,0.874623,0.874623
1000,0.909723,0.909723
1001,0.206098,0.206098
1002,0.913767,0.913767
1003,0.876529,0.876529
1004,0.914719,0.914719
1005,0.233502,0.233502
1006,0.9189,0.9189
1007,0.881659,0.881659
1008,0.902361,0.902361
1009,0.169708,0.169708
1010,0.890503,0.890503
1011,0.849232,0.849232
1012,0.906893,0.906893
1013,0.183355,0.183355
1014,0.910336,0.910336
1015,0.869777,0.869777
1016,0.916129,0.916129
1017,0.147103,0.147103
1018,0.877264,0.877264
1019,0.835134,0.835134
1020,0.902953,0.902953
1021,0.187659,0.187659
1022,0.908547,0.908547
1023,0.869222,0.869222
1024,0.897486,0.897486
1025,0.16063,0.16063
1026,0.900544,0.900544
1027,0.858784,0.858784
1028,0.907314,0.907314
1029,0.25422,0.25422
1030,0.925029,0.925029
1031,0.889942,0.889942
1032,0.902953,0.902953
1033,0.160412,0.160412
1034,0.8995,0.8995
1035,0.858553,0.858553
1036,0.914719,0.914719
1037,0.191991,0.191991
1038,0.915529,0.915529
1039,0.875194,0.875194
1040,0.902953,0.902953
1041,0.149345,0.149345
1042,0.885001,0.885001
1043,0.842426,0.842426
1044,0.873429,0.873429
1045,0.193992,0.193992
1046,0.914681,0.914681
1047,0.874623,0.874623
1048,0.909723,0.909723
1049,0.206098,0.206098
1050,0.913767,0.913767
1051,0.876529,0.876529
1052,0.914719,0.914719
1053,0.233502,0.233502
1054,0.9189,0.9189
1055,0.881659,0.881659
1056,0.902361,0.902361
1057,0.169708,0.169708
1058,0.890503,0.890503
1059,0.849232,0.849232
1060,0.906893,0.906893
1061,0.183355,0.183355
1062,0.910336,0.910336
1063,0.869777,0.869777
1064,0.916129,0.916129
1065,0.147103,0.147103
1066,0.877264,0.877264
1067,0.835134,0.835134
1068,0.902953,0.902953
1069,0.187659,0.187659
1070,0.908547,0.908547
1071,0.869222,0.869222
1072,0.897486,0.897486
1073,0.16063,0.16063
1074,0.900544,0.900544
1075,0.858784,0.858784
1076,0.907314,0.907314
1077,0.25422,0.25422
1078,0.925029,0.925029
1079,0.889942,0.889942
1080,0.902953,0.902953
1081,0.162539,0.162539
1082,0.88571,0.88571
1083,0.845007,0.845007
1084,0.897486,0.897486
1085,0.162987,0.162987
1086,0.888788,0.888788
1087,0.848548,0.848548
1088,0.927998,0.927998
1089,0.172782,0.172782
1090,0.894982,0.894982
1091,0.852896,0.852896
1092,0.913946,0.913946
1093,0.175949,0.175949
1094,0.894166,0.894166
1095,0.852288,0.852288
1096,0.906893,0.906893
1097,0.157445,0.157445
1098,0.896113,0.896113
1099,0.854894,0.854894
1100,0.921081,0.921081
1101,0.174503,0.174503
1102,0.904631,0.904631
1103,0.864327,0.864327
1104,0.913475,0.913475
1105,0.164844,0.164844
1106,0.896602,0.896602
1107,0.855432,0.855432
1108,0.895667,0.895667
1109,0.185941,0.185941
1110,0.903794,0.903794
1111,0.862768,0.862768
1112,0.907314,0.907314
1113,0.225471,0.225471
1114,0.921414,0.921414
1115,0.884124,0.884124
1116,0.923052,0.923052
1117,0.155134,0.155134
1118,0.88302,0.88302
1119,0.841842,0.841842
1120,0.914719,0.914719
1121,0.19721,0.19721
1122,0.908093,0.908093
1123,0.868925,0.868925
1124,0.916129,0.916129
1125,0.181389,0.181389
1126,0.909664,0.909664
1127,0.869084,0.869084
1128,0.906893,0.906893
1129,0.191991,0.160412
1130,0.915529,0.8995
1131,0.875194,0.858553
1132,0.902953,0.914719
1133,0.193992,0.193992
1134,0.914681,0.914681
1135,0.874623,0.874623
1136,0.909723,0.909723
1137,0.162539,0.162539
1138,0.88571,0.88571
1139,0.845007,0.845007
1140,0.897486,0.897486
1141,0.162987,0.162987
1142,0.888788,0.888788
1143,0.848548,0.848548
1144,0.927998,0.927998
1145,0.172782,0.172782
1146,0.894982,0.894982
1147,0.852896,0.852896
1148,0.913946,0.913946
1149,0.175949,0.175949
1150,0.894166,0.894166
1151,0.852288,0.852288
1152,0.906893,0.906893
1153,0.157445,0.157445
1154,0.896113,0.896113
1155,0.854894,0.854894
1156,0.921081,0.921081
1157,0.174503,0.174503
1158,0.904631,0.904631
1159,0.864327,0.864327
1160,0.913475,0.913475
1161,0.164844,0.164844
1162,0.896602,0.896602
1163,0.855432,0.855432
1164,0.895667,0.895667
1165,0.185941,0.185941
1166,0.903794,0.903794
1167,0.862768,0.862768
1168,0.907314,0.907314
1169,0.225471,0.225471
1170,0.921414,0.921414
1171,0.884124,0.884124
1172,0.923052,0.923052
1173,0.155134,0.155134
1174,0.88302,0.88302
1175,0.841842,0.841842
1176,0.914719,0.914719
1177,0.19721,0.19721
1178,0.908093,0.908093
1179,0.868925,0.868925
1180,0.916129,0.916129
1181,0.181389,0.181389
1182,0.909664,0.909664
1183,0.869084,0.869084
1184,0.906893,0.906893
1185,0.191991,0.160412
1186,0.915529,0.8995
1187,0.875194,0.858553
1188,0.902953,0.914719
1189,0.162539,0.162539
1190,0.88571,0.88571
1191,0.845007,0.845007
1192,0.897486,0.897486
1193,0.162987,0.162987
1194,0.888788,0.888788
1195,0.848548,0.848548
1196,0.927998,0.927998
1197,0.172782,0.172782
1198,0.894982,0.894982
1199,0.852896,0.852896
1200,0.913946,0.913946
1201,0.175949,0.175949
1202,0.894166,0.894166
1203,0.852288,0.852288
1204,0.906893,0.906893
1205,0.157445,0.157445
1206,0.896113,0.896113
1207,0.854894,0.854894
1208,0.921081,0.921081
1209,0.174503,0.174503
1210,0.904631,0.904631
1211,0.864327,0.864327
1212,0.913475,0.913475
1213,0.164844,0.164844
1214,0.896602,0.896602
1215,0.855432,0.855432
1216,0.895667,0.895667
1217,0.185941,0.185941
1218,0.903794,0.903794
1219,0.862768,0.862768
1220,0.907314,0.907314
1221,0.225471,0.225471
1222,0.921414,0.921414
1223,0.884124,0.884124
1224,0.923052,0.923052
1225,0.155134,0.155134
1226,0.88302,0.88302
1227,0.841842,0.841842
1228,0.914719,0.914719
1229,0.19721,0.19721
1230,0.908093,0.908093
1231,0.868925,0.868925
1232,0.916129,0.916129
1233,0.181389,0.181389
1234,0.909664,0.909664
1235,0.869084,0.869084
1236,0.906893,0.906893
1237,0.162539,0.162539
1238,0.88571,0.88571
1239,0.845007,0.845007
1240,0.897486,0.897486
1241,0.162987,0.162987
1242,0.888788,0.888788
1243,0.848548,0.848548
1244,0.927998,0.927998
1245,0.172782,0.172782
1246,0.894982,0.894982
1247,0.852896,0.852896
1248,0.913946,0.913946
1249,0.175949,0.175949
1250,0.894166,0.894166
1251,0.852288,0.852288
1252,0.906893,0.906893
1253,0.157445,0.157445
1254,0.896113,0.896113
1255,0.854894,0.854894
1256,0.921081,0.921081
1257,0.174503,0.174503
1258,0.904631,0.904631
1259,0.864327,0.864327
1260,0.913475,0.913475
1261,0.164844,0.164844
1262,0.896602,0.896602
1263,0.855432,0.855432
1264,0.895667,0.895667
1265,0.185941,0.185941
1266,0.903794,0.903794
1267,0.862768,0.862768
1268,0.907314,0.907314
1269,0.225471,0.225471
1270,0.921414,0.921414
1271,0.884124,0.884124
1272,0.923052,0.923052
1273,0.155134,0.155134
1274,0.88302,0.88302
1275,0.841842,0.841842
1276,0.914719,0.914719
1277,0.19721,0.19721
1278,0.908093,0.908093
1279,0.868925,0.868925
1280,0.916129,0.916129
1281,0.162539,0.162539
1282,0.88571,0.88571
1283,0.845007,0.845007
1284,0.897486,0.897486
1285,0.162987,0.162987
1286,0.888788,0.888788
1287,0.848548,0.848548
1288,0.927998,0.927998
1289,0.172782,0.172782
1290,0.894982,0.894982
1291,0.852896,0.852896
1292,0.913946,0.913946
1293,0.175949,0.175949
1294,0.894166,0.894166
1295,0.852288,0.852288
1296,0.906893,0.906893
1297,0.157445,0.157445
1298,0.896113,0.896113
1299,0.854894,0.854894
1300,0.921081,0.921081
1301,0.174503,0.174503
1302,0.904631,0.904631
1303,0.864327,0.864327
1304,0.913475,0.913475
1305,0.164844,0.164844
1306,0.896602,0.896602
1307,0.855432,0.855432
1308,0.895667,0.895667
1309,0.185941,0.185941
1310,0.903794,0.903794
1311,0.862768,0.862768
1312,0.907314,0.907314
1313,0.225471,0.225471
1314,0.921414,0.921414
1315,0.884124,0.884124
1316,0.923052,0.923052
1317,0.155134,0.155134
1318,0.88302,0.88302
1319,0.841842,0.841842
1320,0.914719,0.914719
1321,0.162539,0.162539
1322,0.88571,0.88571
1323,0.845007,0.845007
1324,0.897486,0.897486
1325,0.162987,0.162987
1326,0.888788,0.888788
1327,0.848548,0.848548
1328,0.927998,0.927998
1329,0.172782,0.172782
1330,0.894982,0.894982
1331,0.852896,0.852896
1332,0.913946,0.913946
1333,0.175949,0.175949
1334,0.894166,0.894166
1335,0.852288,0.852288
1336,0.906893,0.906893
1337,0.157445,0.157445
1338,0.896113,0.896113
1339,0.854894,0.854894
1340,0.921081,0.921081
1341,0.174503,0.174503
1342,0.904631,0.904631
1343,0.864327,0.864327
1344,0.913475,0.913475
1345,0.164844,0.164844
1346,0.896602,0.896602
1347,0.855432,0.855432
1348,0.895667,0.895667
1349,0.185941,0.185941
1350,0.903794,0.903794
1351,0.862768,0.862768
1352,0.907314,0.907314
1353,0.225471,0.225471
1354,0.921414,0.921414
1355,0.884124,0.884124
1356,0.923052,0.923052
1357,0.162539,0.162539
1358,0.88571,0.88571
1359,0.845007,0.845007
1360,0.897486,0.897486
1361,0.162987,0.162987
1362,0.888788,0.888788
1363,0.848548,0.848548
1364,0.927998,0.927998
1365,0.172782,0.172782
1366,0.894982,0.894982
1367,0.852896,0.852896
1368,0.913946,0.913946
1369,0.175949,0.175949
1370,0.894166,0.894166
1371,0.852288,0.852288
1372,0.906893,0.906893
1373,0.157445,0.157445
1374,0.896113,0.896113
1375,0.854894,0.854894
1376,0.921081,0.921081
1377,0.174503,0.174503
1378,0.904631,0.904631
1379,0.864327,0.864327
1380,0.913475,0.913475
1381,0.164844,0.164844
1382,0.896602,0.896602
1383,0.855432,0.855432
1384,0.895667,0.895667
1385,0.185941,0.185941
1386,0.903794,0.903794
1387,0.862768,0.862768
1388,0.907314,0.907314
1389,0.163415,0.163415
1390,0.894861,0.894861
1391,0.853757,0.853757
1392,0.913946,0.913946
1393,0.133651,0.133651
1394,0.860455,0.860455
1395,0.815955,0.815955
1396,0.913946,0.913946
1397,0.181094,0.181094
1398,0.911515,0.911515
1399,0.870718,0.870718
1400,0.902361,0.902361
1401,0.261272,0.200211
1402,0.929028,0.918326
1403,0.895458,0.879472
1404,0.897486,0.897486
1405,0.158777,0.149345
1406,0.899608,0.885001
1407,0.857946,0.842426
1408,0.913946,0.873429
1409,0.16216,0.16216
1410,0.899427,0.899427
1411,0.856886,0.856886
1412,0.895667,0.895667
1413,0.172931,0.172931
1414,0.907406,0.907406
1415,0.866234,0.866234
1416,0.892542,0.892542
1417,0.172931,0.172931
1418,0.907406,0.907406
1419,0.866234,0.866234
1420,0.892542,0.892542
1421,0.163415,0.163415
1422,0.894861,0.894861
1423,0.853757,0.853757
1424,0.913946,0.913946
1425,0.133651,0.133651
1426,0.860455,0.860455
1427,0.815955,0.815955
1428,0.913946,0.913946
1429,0.181094,0.181094
1430,0.911515,0.911515
1431,0.870718,0.870718
1432,0.902361,0.902361
1433,0.261272,0.200211
1434,0.929028,0.918326
1435,0.895458,0.879472
1436,0.897486,0.897486
1437,0.158777,0.149345
1438,0.899608,0.885001
1439,0.857946,0.842426
1440,0.913946,0.873429
1441,0.16216,0.16216
1442,0.899427,0.899427
1443,0.856886,0.856886
1444,0.895667,0.895667
1445,0.172931,0.172931
1446,0.907406,0.907406
1447,0.866234,0.866234
1448,0.892542,0.892542
1449,0.163415,0.163415
