filename,anomaly_score,label,sigma_global,glcm_cluster_prom,glcm_contrast,fft_spectral_entropy,cnr_proxy_otsu
BraTS2021_01472_flair_5.png,nan,-1,0.187281,703763.420298,23.307334,4.101071,4.89228
BraTS2021_01473_flair_0.png,nan,-1,0.08838,55286.288267,5.611951,4.571191,4.337938
BraTS2021_01473_flair_10.png,nan,-1,0.109927,260174.025631,9.783758,4.607472,2.679729
BraTS2021_01473_flair_15.png,nan,-1,0.134995,894525.705003,16.061628,4.916277,4.150441
BraTS2021_01473_flair_20.png,nan,-1,0.148697,1557208.542483,17.664747,4.979369,5.590476
BraTS2021_01473_flair_25.png,nan,-1,0.132249,1111103.835407,12.229767,4.822999,3.961234
BraTS2021_01473_flair_30.png,nan,-1,0.097478,159670.948781,6.594591,4.376958,3.041999
BraTS2021_01473_flair_35.png,nan,-1,0.082385,32082.610881,5.336303,4.318617,4.555405
BraTS2021_01473_flair_40.png,nan,-1,0.075197,16040.911382,4.616109,4.387698,6.007486
BraTS2021_01473_flair_45.png,nan,-1,0.070099,9166.744065,3.72987,4.316,8.144123
BraTS2021_01473_flair_5.png,nan,-1,0.093521,81605.632105,6.323765,4.450551,3.57139
BraTS2021_01474_flair_0.png,nan,-1,0.161891,360187.180255,16.887231,4.411726,9.080657
BraTS2021_01474_flair_10.png,nan,-1,0.174913,580326.394987,19.801635,4.415883,6.559132
BraTS2021_01474_flair_15.png,nan,-1,0.180464,733087.249771,20.840206,4.281986,5.608334
BraTS2021_01474_flair_20.png,nan,-1,0.189211,868580.794523,21.84003,4.131886,5.522669
BraTS2021_01474_flair_25.png,nan,-1,0.189658,814868.317788,23.23069,4.158006,5.582143
BraTS2021_01474_flair_30.png,nan,-1,0.182857,555526.322683,21.100246,4.054009,6.699632
BraTS2021_01474_flair_35.png,nan,-1,0.176242,372348.390921,17.793901,3.922013,8.59531
BraTS2021_01474_flair_40.png,nan,-1,0.172647,318068.626438,17.483223,3.95651,9.590211
BraTS2021_01474_flair_5.png,nan,-1,0.170022,434163.798258,18.85966,4.394297,8.249952
BraTS2021_01475_flair_0.png,nan,-1,0.192065,502130.105563,25.854025,4.164485,8.274964
BraTS2021_01475_flair_10.png,nan,-1,0.205731,707840.008355,30.816271,3.899953,5.996747
BraTS2021_01475_flair_15.png,nan,-1,0.214339,815949.666941,33.043236,3.823698,5.988453
BraTS2021_01475_flair_20.png,nan,-1,0.214774,857369.547472,29.898871,3.650244,5.720209
BraTS2021_01475_flair_25.png,nan,-1,0.2194,1013936.624808,32.812655,3.678077,5.348063
BraTS2021_01475_flair_30.png,nan,-1,0.223457,1093594.525822,35.278391,3.773185,5.305542
BraTS2021_01475_flair_35.png,nan,-1,0.222796,1176226.848847,34.528727,3.902881,5.009662
BraTS2021_01475_flair_40.png,nan,-1,0.231201,1616196.955965,34.219274,3.987608,4.55802
BraTS2021_01475_flair_45.png,nan,-1,0.233801,1735142.582868,33.947217,4.031587,4.675259
BraTS2021_01475_flair_5.png,nan,-1,0.195006,511736.434518,28.419514,3.994415,6.960793
BraTS2021_01475_flair_50.png,nan,-1,0.226509,1650920.923651,29.084914,4.017307,4.737686
BraTS2021_01475_flair_55.png,nan,-1,0.221895,1623225.486588,25.699384,4.02987,5.041498
BraTS2021_01475_flair_60.png,nan,-1,0.207854,1203201.096529,22.035172,4.093182,6.023469
BraTS2021_01475_flair_65.png,nan,-1,0.18152,723236.840529,18.554362,4.298749,7.393736
BraTS2021_01476_flair_13.png,nan,-1,0.157839,286906.109682,15.387853,3.937738,6.404455
BraTS2021_01476_flair_18.png,nan,-1,0.161708,330037.968212,15.401534,3.912987,5.921612
BraTS2021_01476_flair_23.png,nan,-1,0.161876,343409.342349,14.266663,3.835696,5.872203
BraTS2021_01476_flair_28.png,nan,-1,0.162205,349988.86272,14.203005,3.814354,5.802898
BraTS2021_01476_flair_3.png,nan,-1,0.137386,170936.411127,12.554071,4.239374,7.928786
BraTS2021_01476_flair_33.png,nan,-1,0.160832,352365.570082,14.647138,3.877162,5.744462
BraTS2021_01476_flair_38.png,nan,-1,0.159218,344346.437813,14.159227,3.893103,5.842099
BraTS2021_01476_flair_43.png,nan,-1,0.156943,298961.045241,12.655317,3.847296,6.942413
BraTS2021_01476_flair_48.png,nan,-1,0.150433,227281.556698,11.325705,3.867689,8.986823
BraTS2021_01476_flair_8.png,nan,-1,0.148195,210323.886115,12.908438,3.979666,7.307652
BraTS2021_01477_flair_0.png,nan,-1,0.210454,1384082.947878,29.48819,4.518828,5.265635
BraTS2021_01477_flair_10.png,nan,-1,0.232228,1755895.893541,30.153943,4.05786,4.657212
BraTS2021_01477_flair_15.png,nan,-1,0.242443,1883618.049565,35.628206,4.020706,4.851093
BraTS2021_01477_flair_20.png,nan,-1,0.242763,1830831.500095,31.598295,3.879489,4.733497
BraTS2021_01477_flair_25.png,nan,-1,0.237952,1704964.410657,28.4729,3.812623,4.741789
BraTS2021_01477_flair_30.png,nan,-1,0.238082,1607593.731341,31.011805,3.834253,5.176162
BraTS2021_01477_flair_35.png,nan,-1,0.224837,1137968.02393,30.169422,3.855289,5.889641
BraTS2021_01477_flair_40.png,nan,-1,0.208754,755642.911297,30.18652,4.001985,7.073046
BraTS2021_01477_flair_45.png,nan,-1,0.20768,643564.825666,28.307787,3.966427,9.180326
BraTS2021_01477_flair_5.png,nan,-1,0.222084,1597130.916376,30.55003,4.285296,4.848996
BraTS2021_01477_flair_50.png,nan,-1,0.199507,552282.476649,23.65431,3.92858,10.085022
BraTS2021_01478_flair_0.png,nan,-1,0.219819,1485493.484279,28.891206,4.284005,6.03674
BraTS2021_01478_flair_10.png,nan,-1,0.230811,1433486.861332,30.292265,3.983325,5.706776
BraTS2021_01478_flair_15.png,nan,-1,0.240889,1512012.666784,31.604583,3.817944,5.798904
BraTS2021_01478_flair_20.png,nan,-1,0.239565,1377157.165778,30.982661,3.736712,5.954296
BraTS2021_01478_flair_25.png,nan,-1,0.22797,1121494.441709,28.983841,3.689184,5.843511
BraTS2021_01478_flair_30.png,nan,-1,0.22698,1083697.710323,32.770978,3.758966,5.931764
BraTS2021_01478_flair_35.png,nan,-1,0.218619,946613.830888,35.19627,3.913132,5.951906
BraTS2021_01478_flair_40.png,nan,-1,0.202325,717933.320452,34.863069,4.104029,5.945341
BraTS2021_01478_flair_45.png,nan,-1,0.199334,652781.774367,31.760708,4.074438,6.564377
BraTS2021_01478_flair_5.png,nan,-1,0.229149,1531116.160309,31.066105,4.110266,5.821922
BraTS2021_01478_flair_50.png,nan,-1,0.19136,511189.933359,25.603297,3.997783,7.39357
BraTS2021_01478_flair_55.png,nan,-1,0.182276,438032.163956,21.605768,3.997412,8.405293
BraTS2021_01479_flair_13.png,nan,-1,0.162333,254125.764796,20.937895,4.266811,7.818159
BraTS2021_01479_flair_18.png,nan,-1,0.163539,254635.726696,21.218114,4.243477,7.489015
BraTS2021_01479_flair_23.png,nan,-1,0.164237,242495.033446,19.68024,4.129099,8.32294
BraTS2021_01479_flair_28.png,nan,-1,0.172596,318101.269037,22.871878,4.114965,7.235982
BraTS2021_01479_flair_33.png,nan,-1,0.177256,383398.151432,25.165031,4.171191,6.53347
BraTS2021_01479_flair_38.png,nan,-1,0.17884,437595.278713,25.495989,4.212538,6.239025
BraTS2021_01479_flair_43.png,nan,-1,0.179182,464633.905344,23.987277,4.157745,6.347456
BraTS2021_01479_flair_48.png,nan,-1,0.178994,472258.391675,22.729448,4.142218,6.60767
BraTS2021_01479_flair_53.png,nan,-1,0.177511,498250.895809,22.980194,4.25436,6.559332
BraTS2021_01479_flair_58.png,nan,-1,0.16931,479752.198889,21.127444,4.373026,6.460966
BraTS2021_01479_flair_63.png,nan,-1,0.159198,435549.565624,18.541774,4.50172,6.787401
BraTS2021_01479_flair_68.png,nan,-1,0.147023,365243.797593,16.200754,4.684413,7.018566
BraTS2021_01480_flair_0.png,nan,-1,0.1848,563372.239115,24.107992,4.469742,9.8978
BraTS2021_01480_flair_10.png,nan,-1,0.188653,456100.233042,24.80219,4.102223,8.153704
BraTS2021_01480_flair_15.png,nan,-1,0.19394,447902.327121,26.093534,3.988604,9.31198
BraTS2021_01480_flair_20.png,nan,-1,0.194614,431407.337731,26.872534,3.957735,9.304934
BraTS2021_01480_flair_5.png,nan,-1,0.185277,537215.001956,25.263664,4.411651,8.243422
BraTS2021_01481_flair_24.png,nan,-1,0.233843,798930.659898,35.11461,3.627392,10.483146
BraTS2021_01481_flair_29.png,nan,-1,0.238624,890852.458975,37.673948,3.652991,10.00852
BraTS2021_01481_flair_34.png,nan,-1,0.243527,1056687.009363,38.245827,3.687464,8.573956
BraTS2021_01481_flair_39.png,nan,-1,0.251704,1361366.455509,36.215808,3.667755,8.001851
BraTS2021_01481_flair_44.png,nan,-1,0.259638,1691353.373331,32.831635,3.623244,8.14794
BraTS2021_01481_flair_49.png,nan,-1,0.260294,1838263.256881,31.357631,3.654875,8.568625
BraTS2021_01481_flair_54.png,nan,-1,0.252112,1828368.836045,29.695952,3.784867,8.925136
BraTS2021_01481_flair_59.png,nan,-1,0.240768,1779748.62493,29.612076,4.011629,9.409994
BraTS2021_01481_flair_64.png,nan,-1,0.223795,1596954.901329,27.662965,4.270343,10.587413
BraTS2021_01481_flair_69.png,nan,-1,0.200535,1370025.660006,24.525029,4.584673,10.683879
BraTS2021_01482_flair_1.png,nan,-1,0.137362,125901.34006,14.497622,4.156162,6.312945
BraTS2021_01482_flair_11.png,nan,-1,0.151169,197073.441406,22.674832,4.090642,5.876535
BraTS2021_01482_flair_16.png,nan,-1,0.146887,124504.423573,15.714675,3.73135,7.782524
BraTS2021_01482_flair_21.png,nan,-1,0.148281,127469.942394,15.445298,3.675898,8.18961
BraTS2021_01482_flair_26.png,nan,-1,0.149016,135183.16019,15.784125,3.706933,7.893128
BraTS2021_01482_flair_31.png,nan,-1,0.148701,137681.044606,17.113481,3.797103,7.595797
BraTS2021_01482_flair_36.png,nan,-1,0.14621,126102.517474,16.293895,3.806566,7.6421
BraTS2021_01482_flair_41.png,nan,-1,0.143866,112662.618365,13.958252,3.702198,9.293718
BraTS2021_01482_flair_46.png,nan,-1,0.141476,108203.752302,12.242947,3.693369,10.694087
BraTS2021_01482_flair_6.png,nan,-1,0.14303,126928.622263,18.723685,4.107684,6.33935
BraTS2021_01483_flair_0.png,nan,-1,0.178074,529656.879582,20.142031,4.325177,7.400369
BraTS2021_01483_flair_10.png,nan,-1,0.186125,571122.886044,19.667193,4.049919,6.938699
BraTS2021_01483_flair_15.png,nan,-1,0.19048,632013.967621,20.054897,3.989439,6.340396
BraTS2021_01483_flair_20.png,nan,-1,0.195786,724464.029197,21.121889,3.948722,5.969125
BraTS2021_01483_flair_25.png,nan,-1,0.201337,837333.650305,22.24953,3.904866,5.76048
BraTS2021_01483_flair_30.png,nan,-1,0.204018,999379.818619,22.822888,3.913611,5.247816
BraTS2021_01483_flair_35.png,nan,-1,0.202989,1026681.682932,22.217028,3.937159,5.081466
BraTS2021_01483_flair_40.png,nan,-1,0.19756,855537.136509,19.032311,3.85106,5.542428
BraTS2021_01483_flair_45.png,nan,-1,0.185955,645097.006529,17.160221,3.906386,6.09594
BraTS2021_01483_flair_5.png,nan,-1,0.17848,546799.952139,19.733384,4.270973,7.045353
BraTS2021_01483_flair_50.png,nan,-1,0.170223,449003.815159,15.363501,4.031384,6.910565
BraTS2021_01483_flair_55.png,nan,-1,0.152349,306510.491246,13.123569,4.19368,7.874809
BraTS2021_01484_flair_14.png,nan,-1,0.210724,628263.916902,34.975904,4.026606,7.093292
BraTS2021_01484_flair_19.png,nan,-1,0.217713,739373.17637,39.656532,3.983859,6.376476
BraTS2021_01484_flair_24.png,nan,-1,0.218021,735670.403701,44.962608,4.073028,5.990452
BraTS2021_01484_flair_29.png,nan,-1,0.216442,720478.242595,45.825525,4.121475,5.850105
BraTS2021_01484_flair_34.png,nan,-1,0.217221,774485.508902,47.400342,4.210954,5.793851
BraTS2021_01484_flair_39.png,nan,-1,0.216511,813833.45193,47.988314,4.309805,5.65321
BraTS2021_01484_flair_44.png,nan,-1,0.215651,843091.881788,47.492481,4.39501,5.530138
BraTS2021_01484_flair_49.png,nan,-1,0.213593,842972.705638,45.99922,4.496185,5.903272
BraTS2021_01484_flair_54.png,nan,-1,0.209054,803577.296303,42.13493,4.529331,6.416165
BraTS2021_01484_flair_59.png,nan,-1,0.202866,774980.943423,39.601653,4.592936,6.713635
BraTS2021_01484_flair_64.png,nan,-1,0.194248,736904.464428,33.081539,4.604916,7.808434
BraTS2021_01484_flair_69.png,nan,-1,0.182467,713539.819268,26.132202,4.662205,8.818934
BraTS2021_01484_flair_9.png,nan,-1,0.20398,543815.108618,33.311129,4.102709,7.772009
BraTS2021_01485_flair_14.png,nan,-1,0.204858,593827.988765,30.808432,4.045631,7.47286
BraTS2021_01485_flair_19.png,nan,-1,0.209774,658804.579738,34.219547,4.013384,6.8167
BraTS2021_01485_flair_24.png,nan,-1,0.216887,924239.779555,34.080951,3.99552,6.035119
BraTS2021_01485_flair_29.png,nan,-1,0.221132,1038073.216545,36.993917,4.079316,5.819031
BraTS2021_01485_flair_34.png,nan,-1,0.221268,1057961.873445,37.20228,4.120777,5.767577
BraTS2021_01485_flair_39.png,nan,-1,0.218331,991715.667052,34.261376,4.099102,6.148974
BraTS2021_01485_flair_44.png,nan,-1,0.215314,848588.069253,30.103033,4.010802,7.66692
BraTS2021_01485_flair_49.png,nan,-1,0.208439,694709.554799,27.166094,4.013078,9.982931
BraTS2021_01485_flair_54.png,nan,-1,0.201373,649034.565389,24.314979,4.068336,11.927947
BraTS2021_01486_flair_0.png,nan,-1,0.215841,1038359.204351,31.609731,4.362137,9.73549
BraTS2021_01486_flair_10.png,nan,-1,0.227069,1140598.388504,35.801674,4.127471,7.220879
BraTS2021_01486_flair_15.png,nan,-1,0.235603,1336209.223874,36.938814,3.989358,6.638001
BraTS2021_01486_flair_20.png,nan,-1,0.239605,1465722.207507,37.029863,3.9315,6.096558
BraTS2021_01486_flair_25.png,nan,-1,0.244405,1614318.87232,38.557297,3.934502,5.978997
BraTS2021_01486_flair_30.png,nan,-1,0.250484,1878897.92352,41.513454,3.955578,5.679984
BraTS2021_01486_flair_35.png,nan,-1,0.250596,1855778.044087,41.719581,3.972012,5.674831
BraTS2021_01486_flair_40.png,nan,-1,0.24728,1806956.208177,39.568102,3.981389,5.668222
BraTS2021_01486_flair_45.png,nan,-1,0.247155,1841095.181775,36.479131,3.948788,6.133459
BraTS2021_01486_flair_5.png,nan,-1,0.219109,1071120.364452,35.777915,4.342555,7.669094
BraTS2021_01486_flair_50.png,nan,-1,0.24127,1660920.758686,33.876825,3.985502,6.95286
BraTS2021_01486_flair_55.png,nan,-1,0.231363,1522715.76769,31.478065,4.101195,7.53651
BraTS2021_01486_flair_60.png,nan,-1,0.222458,1507522.794377,29.055867,4.248798,7.806651
BraTS2021_01486_flair_65.png,nan,-1,0.209286,1440790.183487,26.612232,4.472706,8.397972
BraTS2021_01487_flair_0.png,nan,-1,0.163649,781340.766266,18.938337,4.668987,4.006136
BraTS2021_01487_flair_10.png,nan,-1,0.175102,888352.60798,18.123156,4.197083,3.856695
BraTS2021_01487_flair_15.png,nan,-1,0.177595,844860.307806,17.813552,4.026967,3.945421
BraTS2021_01487_flair_20.png,nan,-1,0.18013,924192.712118,17.934893,3.969016,3.859817
BraTS2021_01487_flair_25.png,nan,-1,0.17269,694395.661646,17.161431,3.92917,4.195668
BraTS2021_01487_flair_30.png,nan,-1,0.163871,528116.037442,16.02631,3.920387,4.490887
BraTS2021_01487_flair_35.png,nan,-1,0.158356,409138.587269,15.01048,3.886465,5.097568
BraTS2021_01487_flair_40.png,nan,-1,0.149694,211359.751995,12.780384,3.774871,6.99104
BraTS2021_01487_flair_5.png,nan,-1,0.172064,873188.911391,18.356053,4.334051,3.796669
BraTS2021_01488_flair_33.png,nan,-1,0.137188,111530.972585,9.875892,3.52325,6.527546
BraTS2021_01488_flair_38.png,nan,-1,0.142473,165834.047975,10.553806,3.58913,5.955664
BraTS2021_01488_flair_43.png,nan,-1,0.142162,175194.541582,10.661095,3.64155,5.943215
BraTS2021_01488_flair_48.png,nan,-1,0.14266,190338.00402,10.361012,3.666459,5.954685
BraTS2021_01488_flair_53.png,nan,-1,0.143194,263235.582079,11.262008,3.855322,5.086519
BraTS2021_01488_flair_58.png,nan,-1,0.140623,316178.066408,11.190101,4.076556,4.723579
BraTS2021_01488_flair_63.png,nan,-1,0.135829,337757.638436,10.527165,4.310809,4.57924
BraTS2021_01488_flair_68.png,nan,-1,0.127956,340816.724906,10.444226,4.628404,4.319053
BraTS2021_01489_flair_13.png,nan,-1,0.237416,1049978.762559,35.714054,3.856078,8.668662
BraTS2021_01489_flair_18.png,nan,-1,0.248611,1356566.133212,34.963483,3.688871,7.629372
BraTS2021_01489_flair_23.png,nan,-1,0.259158,1644283.30523,35.073691,3.571508,7.055807
BraTS2021_01489_flair_28.png,nan,-1,0.263097,1782654.177369,40.483365,3.642809,6.702718
BraTS2021_01489_flair_33.png,nan,-1,0.261101,1689279.81441,44.838488,3.749319,6.629394
BraTS2021_01489_flair_38.png,nan,-1,0.256986,1551809.35695,45.752928,3.809226,6.888374
BraTS2021_01489_flair_43.png,nan,-1,0.256234,1532853.444505,44.720058,3.823365,7.048023
BraTS2021_01489_flair_48.png,nan,-1,0.256588,1579454.691211,39.930517,3.808399,7.556938
BraTS2021_01489_flair_53.png,nan,-1,0.252725,1609108.883558,35.581891,3.855119,7.891255
BraTS2021_01489_flair_58.png,nan,-1,0.245801,1683538.690426,32.201133,3.973976,7.610147
BraTS2021_01489_flair_63.png,nan,-1,0.236644,1883725.673074,29.511673,4.159254,7.039229
BraTS2021_01489_flair_68.png,nan,-1,0.218432,1733739.70662,26.135435,4.356832,7.051266
BraTS2021_01489_flair_8.png,nan,-1,0.227449,913747.180254,38.551671,4.101688,8.980084
BraTS2021_01490_flair_12.png,nan,-1,0.149985,194852.959906,14.5793,4.045834,8.255252
BraTS2021_01490_flair_17.png,nan,-1,0.151616,184528.324834,15.100782,3.937969,8.529631
BraTS2021_01490_flair_22.png,nan,-1,0.157009,223552.622737,16.076989,3.846649,7.674423
BraTS2021_01490_flair_27.png,nan,-1,0.154565,221957.256751,21.34984,4.320109,7.171249
BraTS2021_01490_flair_32.png,nan,-1,0.155301,239618.822397,22.980101,4.488074,7.131325
BraTS2021_01490_flair_37.png,nan,-1,0.153698,266332.871523,24.003498,4.665218,6.323747
BraTS2021_01490_flair_42.png,nan,-1,0.15801,348957.760618,24.681885,4.754424,5.946209
BraTS2021_01490_flair_47.png,nan,-1,0.15488,340043.467177,23.921378,4.822007,6.024344
BraTS2021_01490_flair_52.png,nan,-1,0.153032,356232.945788,23.301101,4.853132,5.896231
BraTS2021_01490_flair_57.png,nan,-1,0.151473,424653.107355,21.852599,4.883936,5.557312
BraTS2021_01490_flair_62.png,nan,-1,0.146582,481652.049271,16.469978,4.738169,5.017129
BraTS2021_01490_flair_67.png,nan,-1,0.132581,421881.134777,11.655895,4.844933,5.446375
BraTS2021_01491_flair_17.png,nan,-1,0.216427,707331.88515,35.296563,3.982327,8.192425
BraTS2021_01491_flair_22.png,nan,-1,0.217376,755836.655165,36.162291,3.986381,7.203332
BraTS2021_01491_flair_27.png,nan,-1,0.219861,802825.157709,37.122036,4.050067,7.490847
BraTS2021_01491_flair_32.png,nan,-1,0.218664,820839.378572,34.721779,4.049303,7.515478
BraTS2021_01491_flair_37.png,nan,-1,0.217663,801284.526773,30.911015,3.939426,8.27571
BraTS2021_01491_flair_42.png,nan,-1,0.213944,785728.197123,26.442904,3.903881,9.076959
BraTS2021_01491_flair_47.png,nan,-1,0.204127,751211.467526,25.112883,4.055869,8.438554
BraTS2021_01491_flair_52.png,nan,-1,0.193474,702340.869495,23.761104,4.190567,8.014217
BraTS2021_01492_flair_32.png,nan,-1,0.162917,206409.04167,17.436598,3.81956,9.911339
BraTS2021_01492_flair_37.png,nan,-1,0.165982,268590.639159,18.579119,3.972374,7.903467
BraTS2021_01492_flair_42.png,nan,-1,0.171727,368574.535726,18.855816,3.961531,6.911311
BraTS2021_01492_flair_47.png,nan,-1,0.173487,418848.903927,18.102677,3.968911,7.11505
BraTS2021_01492_flair_52.png,nan,-1,0.170875,454206.575256,17.798634,4.087021,6.915981
BraTS2021_01492_flair_57.png,nan,-1,0.162909,407790.780149,16.271768,4.225566,7.39325
BraTS2021_01492_flair_62.png,nan,-1,0.152004,344275.505188,14.426749,4.388819,8.467705
BraTS2021_01492_flair_67.png,nan,-1,0.137875,287940.582213,12.794086,4.642705,9.3827
BraTS2021_01493_flair_0.png,nan,-1,0.145575,167481.176303,15.402876,4.136547,7.360165
BraTS2021_01493_flair_10.png,nan,-1,0.148909,146621.270718,17.002476,3.912943,8.173615
BraTS2021_01493_flair_15.png,nan,-1,0.148912,131587.533843,16.444439,3.782423,8.778504
BraTS2021_01493_flair_20.png,nan,-1,0.150195,131448.696578,16.971893,3.729165,9.444112
BraTS2021_01493_flair_5.png,nan,-1,0.148463,163332.942214,16.564924,3.99206,7.331628
BraTS2021_01494_flair_0.png,nan,-1,0.150231,527959.722547,15.197233,4.618349,4.211129
BraTS2021_01494_flair_10.png,nan,-1,0.162373,657713.289628,16.687095,4.352025,3.974522
BraTS2021_01494_flair_15.png,nan,-1,0.170937,698091.243149,17.209861,4.141752,4.075696
BraTS2021_01494_flair_20.png,nan,-1,0.174761,726320.29927,15.565512,3.979085,4.084399
BraTS2021_01494_flair_25.png,nan,-1,0.175627,723944.007438,14.843002,3.857402,3.997183
BraTS2021_01494_flair_30.png,nan,-1,0.178731,769820.390313,15.360266,3.830692,3.973954
BraTS2021_01494_flair_35.png,nan,-1,0.178467,728197.348897,16.04711,3.853359,4.0602
BraTS2021_01494_flair_40.png,nan,-1,0.179285,773828.228468,16.703509,3.883022,3.972631
BraTS2021_01494_flair_45.png,nan,-1,0.18045,876866.080062,17.464046,3.936834,3.813164
BraTS2021_01494_flair_5.png,nan,-1,0.159848,704030.425773,16.2081,4.519239,3.771953
BraTS2021_01494_flair_50.png,nan,-1,0.178172,951370.051851,16.628348,3.975019,3.678497
BraTS2021_01494_flair_55.png,nan,-1,0.168648,880152.041761,14.949758,4.103017,3.727153
BraTS2021_01494_flair_60.png,nan,-1,0.146123,422021.87332,12.222087,4.209776,4.883614
BraTS2021_01495_flair_13.png,nan,-1,0.161077,305473.760501,15.501917,3.792567,5.390579
BraTS2021_01495_flair_18.png,nan,-1,0.172184,438573.427669,16.364522,3.730205,4.905779
BraTS2021_01495_flair_23.png,nan,-1,0.184252,617334.502182,17.21826,3.682159,4.664014
BraTS2021_01495_flair_28.png,nan,-1,0.197957,990268.222782,19.068906,3.722689,4.091001
BraTS2021_01495_flair_3.png,nan,-1,0.14228,170003.819997,13.569692,4.047359,6.685545
BraTS2021_01495_flair_33.png,nan,-1,0.211082,1426828.139485,19.107545,3.650612,3.790314
